# Residuals         
# Time              	p_rgh               	k                   	omega               
83.4525             	7.207902920824e-04	2.290033550472e-06	5.684699884768e-07
83.457              	7.113173828903e-04	2.270512268460e-06	5.672131073581e-07
83.4615             	7.105532314628e-04	2.275216126847e-06	5.754854878911e-07
83.466              	7.113377994672e-04	2.272264111816e-06	5.634916529161e-07
83.4705             	7.075341423777e-04	2.264186528424e-06	5.713455266885e-07
83.475              	7.165962463986e-04	2.258171145469e-06	5.743563190639e-07
83.4795             	7.171668888921e-04	2.291036229717e-06	5.753008164408e-07
83.484              	7.163928538966e-04	2.309682383275e-06	5.738645542229e-07
83.4885             	7.163651288786e-04	2.288742274236e-06	5.701710136527e-07
83.493              	7.186392654500e-04	2.280119705203e-06	5.616584581000e-07
83.4975             	7.078309411311e-04	2.305923484345e-06	5.859751105133e-07
83.502              	7.207362184581e-04	2.324008373371e-06	5.820610086063e-07
83.5065             	7.198050602147e-04	2.329015716137e-06	5.708187717969e-07
83.511              	7.177254038593e-04	2.331704856592e-06	5.656003945217e-07
83.5155             	7.127782831733e-04	2.350917903014e-06	5.624551527286e-07
83.52               	7.119690450220e-04	2.365081688127e-06	5.629084845106e-07
83.5245             	7.056943511793e-04	2.379659493535e-06	5.694525690543e-07
83.529              	7.077109870121e-04	2.388980906875e-06	5.733282349116e-07
83.5335             	7.133820518860e-04	2.394048706714e-06	5.726129814479e-07
83.538              	7.108158861186e-04	2.388477853922e-06	5.693715256901e-07
83.5425             	7.170368954912e-04	2.421864046140e-06	5.792342067213e-07
83.547              	7.185278165162e-04	2.426283878925e-06	5.730746259169e-07
83.5515             	7.123565952805e-04	2.437669232535e-06	5.919915626420e-07
83.556              	7.120223259067e-04	2.428865868494e-06	5.842388388442e-07
83.5605             	7.169536916859e-04	2.439627898817e-06	5.833077708190e-07
83.565              	7.150035280836e-04	2.437931425389e-06	5.850339499353e-07
83.5695             	7.124783479428e-04	2.443542870379e-06	6.005052346924e-07
83.574              	7.076041553275e-04	2.449518900325e-06	5.636568673917e-07
83.5785             	7.120699562401e-04	2.457193298015e-06	5.695460224543e-07
83.583              	7.142427486381e-04	2.435591260148e-06	5.726622372136e-07
83.5875             	7.201635948337e-04	2.436851995532e-06	5.636440715508e-07
83.592              	7.186293858047e-04	2.435272053060e-06	5.818269327644e-07
83.5965             	7.231876497411e-04	2.420982885254e-06	5.978545200113e-07
83.601              	7.201351217845e-04	2.436850446888e-06	5.655804680380e-07
83.6055             	7.138372825224e-04	2.433540127013e-06	5.685466790746e-07
83.61               	7.216628108480e-04	2.431717576259e-06	5.680128464008e-07
83.6145             	7.241956061273e-04	2.413766911363e-06	5.749567038829e-07
83.619              	7.259924599917e-04	2.409618356310e-06	5.665461110602e-07
83.6235             	7.185488596394e-04	2.407957035576e-06	5.751751276079e-07
83.628              	7.287023952017e-04	2.420142377023e-06	5.664177344918e-07
83.6325             	7.222248920352e-04	2.409912629458e-06	5.595738026509e-07
83.637              	7.230546692770e-04	2.400325774607e-06	5.596637482508e-07
83.6415             	7.193107542477e-04	2.402285659733e-06	5.721129700182e-07
83.646              	7.206077905810e-04	2.400081212591e-06	5.967476393706e-07
83.6505             	7.150904265036e-04	2.395028558820e-06	5.643636492203e-07
83.655              	7.106971083680e-04	2.415780614161e-06	5.652221854153e-07
83.6595             	7.164269743828e-04	2.420962355322e-06	5.677193214057e-07
83.664              	7.107824691535e-04	2.426470604124e-06	5.728861489816e-07
83.6685             	7.125179840428e-04	2.449917290506e-06	5.885367840261e-07
83.673              	7.101838909874e-04	2.437790001208e-06	5.853605494382e-07
83.6775             	7.113638943669e-04	2.464808834941e-06	5.771818629573e-07
83.682              	7.154373545184e-04	2.452329276622e-06	5.697993174812e-07
83.6865             	7.131220364012e-04	2.472819515247e-06	5.774528940554e-07
83.691              	7.057450701484e-04	2.475504623778e-06	6.020292448457e-07
83.6955             	7.102533050051e-04	2.492387496665e-06	5.785952191221e-07
83.7                	7.127030879748e-04	2.489142926445e-06	5.849663068199e-07
83.7045             	7.087823178911e-04	2.486388606322e-06	5.944170958487e-07
83.709              	7.020649673168e-04	2.483528298580e-06	5.925280878409e-07
83.7135             	7.082208117896e-04	2.481044488261e-06	5.997109260915e-07
83.718              	7.095490426641e-04	2.466489141513e-06	5.743297719857e-07
83.7225             	7.084380242941e-04	2.462597632682e-06	5.894341262169e-07
83.727              	7.165017331194e-04	2.450407421767e-06	5.944682968661e-07
83.7315             	7.174956300325e-04	2.452289723365e-06	5.890726633327e-07
83.736              	7.194100888629e-04	2.444518402689e-06	5.788505835702e-07
83.7405             	7.147962761485e-04	2.445886300339e-06	5.684703547577e-07
83.745              	7.168703829497e-04	2.446612776809e-06	5.712827303699e-07
83.7495             	7.185237406199e-04	2.442070466625e-06	5.869382183241e-07
83.754              	7.178294480204e-04	2.427345279964e-06	5.885543807227e-07
83.7585             	7.137015864118e-04	2.432274974675e-06	5.882927249098e-07
83.763              	7.094278826209e-04	2.433501120520e-06	5.930411492554e-07
83.7675             	7.031237105559e-04	2.425403322554e-06	6.021244529761e-07
83.772              	7.035521901782e-04	2.415735532078e-06	5.630091434838e-07
83.7765             	6.968641126393e-04	2.430274395088e-06	5.677202433745e-07
83.781              	7.054169187076e-04	2.422769375613e-06	5.598652964270e-07
83.7855             	7.149282273771e-04	2.415789008995e-06	5.531929225696e-07
83.79               	7.146330728934e-04	2.405400971256e-06	5.680345201485e-07
83.7945             	7.117755886245e-04	2.396058288266e-06	5.763354870595e-07
83.799              	7.096494157168e-04	2.394893006074e-06	5.659688173355e-07
83.8035             	7.133901800730e-04	2.382224451034e-06	5.826373524849e-07
83.808              	7.129415217307e-04	2.383617200362e-06	6.040122558723e-07
83.8125             	7.140588026519e-04	2.380029168634e-06	5.739318042162e-07
83.817              	7.072134848588e-04	2.370806909666e-06	5.594464679470e-07
83.8215             	7.107210034321e-04	2.357663854784e-06	5.699067570412e-07
83.826              	7.158838436210e-04	2.329287013407e-06	5.880200247616e-07
83.8305             	7.150423096568e-04	2.331114950974e-06	5.892326259655e-07
83.835              	7.138753426905e-04	2.305027217240e-06	6.075278647694e-07
83.8395             	7.130140692176e-04	2.295386093654e-06	5.805197203938e-07
83.844              	7.149387306340e-04	2.288847340643e-06	5.716304873467e-07
83.8485             	7.070399817252e-04	2.259339567460e-06	5.674187885413e-07
83.853              	7.115856529621e-04	2.278224141949e-06	5.548912660072e-07
83.8575             	7.166798755445e-04	2.285475068464e-06	5.569871413365e-07
83.862              	7.112327323851e-04	2.276219638408e-06	5.538313250465e-07
83.8665             	7.135141912739e-04	2.262466282235e-06	5.588340514139e-07
83.871              	7.147257236091e-04	2.286521582016e-06	5.584408866570e-07
83.8755             	7.095534290292e-04	2.284456322013e-06	5.667565503169e-07
83.88               	7.187326037616e-04	2.300753568538e-06	5.913269946478e-07
83.8845             	7.123455634051e-04	2.271558689674e-06	5.574196572403e-07
83.889              	7.189615309051e-04	2.268215405510e-06	5.528082707140e-07
83.8935             	7.142135554097e-04	2.255451282432e-06	5.541501585296e-07
83.898              	7.112738848533e-04	2.246145476821e-06	5.822899501758e-07
83.9025             	7.092506225657e-04	2.245247467468e-06	6.064118888010e-07
83.907              	7.125207968452e-04	2.228281523049e-06	5.612972817811e-07
83.9115             	7.116765841939e-04	2.250461196445e-06	5.638929303505e-07
83.916              	7.141698672406e-04	2.249161157742e-06	5.695780962189e-07
83.9205             	7.057688881213e-04	2.231987483181e-06	5.750804453904e-07
83.925              	7.055830174034e-04	2.244559435260e-06	5.667145614750e-07
83.9295             	7.131391026422e-04	2.257755918142e-06	5.527379001309e-07
83.934              	7.099160683529e-04	2.272365596342e-06	5.741560154145e-07
83.9385             	7.048002943255e-04	2.302237747174e-06	5.888463847831e-07
83.943              	7.096044708802e-04	2.314655148167e-06	5.831003329538e-07
83.9475             	7.134932070661e-04	2.324297857549e-06	5.887468993498e-07
83.952              	7.164926584337e-04	2.325189066052e-06	5.929519608464e-07
83.9565             	7.135675486133e-04	2.332216148220e-06	5.701480835604e-07
83.961              	7.123245173521e-04	2.357257633605e-06	5.663996160479e-07
83.9655             	7.115626556906e-04	2.359624292340e-06	5.612273498893e-07
83.97               	7.043654882537e-04	2.341913647421e-06	5.684564015505e-07
83.9745             	7.142407361446e-04	2.360591163180e-06	5.740870025807e-07
83.979              	7.125016981341e-04	2.356257162354e-06	5.715644055165e-07
83.9835             	7.102615386385e-04	2.345613903564e-06	5.612185221031e-07
83.988              	7.175384971256e-04	2.362052193467e-06	5.559499147577e-07
83.9925             	7.147198311021e-04	2.358020097973e-06	5.574557768195e-07
83.997              	7.074069413572e-04	2.348760178505e-06	5.653366279274e-07
84.0015             	7.025270147661e-04	2.342922548120e-06	5.713462457193e-07
84.006              	7.145826997259e-04	2.326257852048e-06	5.712091983547e-07
84.0105             	7.061378051750e-04	2.320184507608e-06	5.749771835103e-07
84.015              	7.156111606576e-04	2.304026267773e-06	5.548481215035e-07
84.0195             	7.108175385677e-04	2.304190077353e-06	5.580322796762e-07
84.024              	7.155427756677e-04	2.289818768959e-06	5.617002867559e-07
84.0285             	7.103146758513e-04	2.295920330381e-06	5.798913942429e-07
84.033              	7.129494071887e-04	2.281170111879e-06	5.743222720543e-07
84.0375             	7.194154658664e-04	2.260507896471e-06	5.606866838558e-07
84.042              	7.181287089831e-04	2.256336526437e-06	5.709396075845e-07
84.0465             	7.188150969928e-04	2.256111744949e-06	5.788011271192e-07
84.051              	7.226709653672e-04	2.250846050590e-06	5.669990621161e-07
84.0555             	7.180203321357e-04	2.269729706273e-06	5.821964553773e-07
84.06               	7.229256267902e-04	2.267594961999e-06	6.071629263610e-07
84.0645             	7.223189962813e-04	2.260506396661e-06	5.822061603604e-07
84.069              	7.228487069144e-04	2.262606020840e-06	5.789398162620e-07
84.0735             	7.196949403470e-04	2.249250496233e-06	5.937956580487e-07
84.078              	7.241235909814e-04	2.250083706989e-06	5.765410182988e-07
84.0825             	7.108920923129e-04	2.256840634120e-06	5.784994730798e-07
84.087              	7.136640552940e-04	2.253204260051e-06	5.665750785857e-07
84.0915             	7.153254578536e-04	2.238219001147e-06	5.621875856900e-07
84.096              	7.094039395747e-04	2.261656583390e-06	5.620175887225e-07
84.1005             	7.067102356031e-04	2.266937227695e-06	5.667474053471e-07
84.105              	7.089023466660e-04	2.268334293937e-06	5.616488651123e-07
84.1095             	7.235476558105e-04	2.265710608161e-06	5.703191456344e-07
84.114              	7.242487325666e-04	2.278598806439e-06	5.640994902429e-07
84.1185             	7.216513615380e-04	2.274574760995e-06	5.724682458983e-07
84.123              	7.091102416953e-04	2.286596135169e-06	5.744012212706e-07
84.1275             	7.061940084707e-04	2.299065840424e-06	5.708555590953e-07
84.132              	7.151909360382e-04	2.305213449808e-06	5.758534693470e-07
84.1365             	7.137139658449e-04	2.304174395097e-06	5.726831911808e-07
84.141              	7.115958755493e-04	2.299753892033e-06	5.710858082284e-07
84.1455             	7.111612520004e-04	2.303375383317e-06	5.682394490581e-07
84.15               	7.054483850749e-04	2.300678157666e-06	5.748262296600e-07
84.1545             	7.147418990216e-04	2.303295810932e-06	5.736514955792e-07
84.159              	7.051502832349e-04	2.307256590278e-06	5.669512910994e-07
84.1635             	7.055246444283e-04	2.290029522592e-06	5.633190458745e-07
84.168              	7.094289777552e-04	2.299607705085e-06	5.679513122848e-07
84.1725             	7.009756795095e-04	2.291070581877e-06	5.597196292254e-07
84.177              	7.051226515993e-04	2.300702977854e-06	5.664454218198e-07
84.1815             	7.051110509898e-04	2.285424199693e-06	5.696026841777e-07
84.186              	7.093106463421e-04	2.282291483097e-06	5.789299977958e-07
84.1905             	7.068943181327e-04	2.277428289132e-06	5.633111572813e-07
84.195              	7.083697604261e-04	2.281435307137e-06	5.564271188643e-07
84.1995             	7.066306928516e-04	2.270897390637e-06	5.596995071012e-07
84.204              	7.048647441878e-04	2.262564226000e-06	5.632027639583e-07
84.2085             	7.092953166600e-04	2.277273330585e-06	5.707990069402e-07
84.213              	7.147384451173e-04	2.278157189416e-06	5.719233975695e-07
84.2175             	7.145935885139e-04	2.265917549119e-06	5.760940243798e-07
84.222              	7.169004265533e-04	2.272496087014e-06	5.595878768852e-07
84.2265             	7.125640865847e-04	2.269467390209e-06	5.675953543516e-07
84.231              	7.166947034820e-04	2.254093147535e-06	5.663155083411e-07
84.2355             	7.208831609668e-04	2.242206110444e-06	5.594631754960e-07
84.24               	7.175621839721e-04	2.230993177664e-06	5.503641570925e-07
84.2445             	7.213402301828e-04	2.218473614954e-06	5.614922255875e-07
84.249              	7.256293329809e-04	2.199952559299e-06	5.559172151999e-07
84.2535             	7.210603000454e-04	2.172573745158e-06	5.566928801076e-07
84.258              	7.234717721480e-04	2.177445420099e-06	5.587959987256e-07
84.2625             	7.190406542312e-04	2.174937044843e-06	5.761339177193e-07
84.267              	7.197328790140e-04	2.182951768756e-06	5.721296249587e-07
84.2715             	7.268772820003e-04	2.171460589263e-06	5.557881592585e-07
84.276              	7.213781896427e-04	2.187930393687e-06	5.541667016404e-07
84.2805             	7.193124028420e-04	2.189632417772e-06	5.696240382368e-07
84.285              	7.304028831638e-04	2.194427904086e-06	5.588830527482e-07
84.2895             	7.253017362791e-04	2.196353978987e-06	5.664973763695e-07
84.294              	7.323349178475e-04	2.190498209496e-06	5.637801103338e-07
84.2985             	7.295355853219e-04	2.210469753459e-06	5.676414406767e-07
84.303              	7.227079086991e-04	2.216425714464e-06	5.654787986617e-07
84.3075             	7.233694902971e-04	2.214087764706e-06	5.609562963361e-07
84.312              	7.231555784166e-04	2.217188040260e-06	5.687735672874e-07
84.3165             	7.231542563768e-04	2.227916794285e-06	5.727770274972e-07
84.321              	7.272814438386e-04	2.222247457348e-06	5.541692821431e-07
84.3255             	7.271620502695e-04	2.222033433409e-06	5.688313986865e-07
84.33               	7.313032485306e-04	2.237980834875e-06	5.621298962592e-07
84.3345             	7.369408864757e-04	2.232895414500e-06	5.545158945816e-07
84.339              	7.301712760902e-04	2.231106418118e-06	5.631467204506e-07
84.3435             	7.354532275336e-04	2.218259872828e-06	5.595386283598e-07
84.348              	7.270764004275e-04	2.205959200818e-06	5.495630867780e-07
84.3525             	7.182765894108e-04	2.185393768564e-06	5.417893156819e-07
84.357              	7.208998806777e-04	2.166967043020e-06	5.425220510439e-07
84.3615             	7.207612416980e-04	2.160373708542e-06	5.599309215933e-07
84.366              	7.169581698389e-04	2.155600139630e-06	5.581804258695e-07
84.3705             	7.196473229501e-04	2.140176440902e-06	5.485419355012e-07
84.375              	7.195528672566e-04	2.124586421223e-06	5.519803398256e-07
84.3795             	7.234441804245e-04	2.114421425863e-06	5.541834727300e-07
84.384              	7.280009024295e-04	2.095434003600e-06	5.604161944365e-07
84.3885             	7.252425165193e-04	2.091572349430e-06	5.827210992116e-07
84.393              	7.230046123241e-04	2.078004658198e-06	5.504404304854e-07
84.3975             	7.146731613741e-04	2.064891259056e-06	5.606128512009e-07
84.402              	7.217083498698e-04	2.064428328999e-06	5.775140670254e-07
84.4065             	7.201300555893e-04	2.061615554950e-06	5.658263297179e-07
84.411              	7.237806621630e-04	2.047409859158e-06	5.786489959564e-07
84.4155             	7.215256946353e-04	2.050147270197e-06	5.694628428030e-07
84.42               	7.240621203356e-04	2.053539906192e-06	5.504074652078e-07
84.4245             	7.236527087025e-04	2.039227940773e-06	5.418518835622e-07
84.429              	7.381627781989e-04	2.039285969225e-06	5.421909261797e-07
84.4335             	7.301462372391e-04	2.045898179695e-06	5.414710618279e-07
84.438              	7.257745079318e-04	2.047996029768e-06	5.522515828733e-07
84.4425             	7.200466733987e-04	2.036954445138e-06	5.485081386859e-07
84.447              	7.173420502845e-04	2.052951607082e-06	5.459778882412e-07
84.4515             	7.106662998930e-04	2.063289815679e-06	5.472216330526e-07
84.456              	7.179384108299e-04	2.061107775685e-06	5.475737917747e-07
84.4605             	7.191899290917e-04	2.067125785317e-06	5.507181004743e-07
84.465              	7.263595997669e-04	2.060387079990e-06	5.584112177026e-07
84.4695             	7.231057556555e-04	2.061188126953e-06	5.566681252461e-07
84.474              	7.261797639968e-04	2.078579660087e-06	5.566661257262e-07
84.4785             	7.218857018768e-04	2.071646879636e-06	5.501626915874e-07
84.483              	7.194249672257e-04	2.091797933676e-06	5.509262821782e-07
84.4875             	7.215263173979e-04	2.112027698651e-06	5.411556605570e-07
84.492              	7.230496743681e-04	2.121218254475e-06	5.573582367300e-07
84.4965             	7.198831914671e-04	2.141873118865e-06	5.539590999775e-07
84.501              	7.218689873934e-04	2.149774659015e-06	5.419424325107e-07
84.5055             	7.209553404332e-04	2.155110301256e-06	5.524856576717e-07
84.51               	7.200855760512e-04	2.181956179923e-06	5.562032612252e-07
84.5145             	7.236027194897e-04	2.199213642171e-06	5.410736699696e-07
84.519              	7.190712339909e-04	2.222924367106e-06	5.436158170655e-07
84.5235             	7.255673575190e-04	2.214953994784e-06	5.575097695738e-07
84.528              	7.198756091374e-04	2.210705301454e-06	5.605746331036e-07
84.5325             	7.226831575483e-04	2.215081945031e-06	5.510619665567e-07
84.537              	7.240020156122e-04	2.243436896961e-06	5.642431542892e-07
84.5415             	7.231217428109e-04	2.251148677871e-06	5.500416337888e-07
84.546              	7.274495691762e-04	2.266458994542e-06	5.509673580903e-07
84.5505             	7.178584791841e-04	2.271006599653e-06	5.511129559520e-07
84.555              	7.246125462575e-04	2.272819201163e-06	5.491059746980e-07
84.5595             	7.204652681570e-04	2.281562043454e-06	5.532868390579e-07
84.564              	7.212845138572e-04	2.275587975869e-06	5.605575630570e-07
84.5685             	7.195039398633e-04	2.279396151645e-06	5.566713038166e-07
84.573              	7.228186464162e-04	2.283957793143e-06	5.383256644043e-07
84.5775             	7.169203884336e-04	2.291448825430e-06	5.658117065843e-07
84.582              	7.208131108609e-04	2.275821086484e-06	5.751187038811e-07
84.5865             	7.222837325514e-04	2.292098354421e-06	5.638221016931e-07
84.591              	7.173008856981e-04	2.281472040620e-06	5.720856705977e-07
84.5955             	7.136961833416e-04	2.277515040905e-06	5.902626199011e-07
84.6                	7.165957976261e-04	2.271966201025e-06	5.512062285812e-07
84.6045             	7.103332291724e-04	2.253854583822e-06	5.442653007140e-07
84.609              	7.116565691307e-04	2.240127822398e-06	5.558916854893e-07
84.6135             	7.133177400600e-04	2.234887340703e-06	5.529900894011e-07
84.618              	7.161358075781e-04	2.215485429635e-06	5.634840634251e-07
84.6225             	7.160185978515e-04	2.201037137168e-06	5.503402705271e-07
84.627              	7.194461840318e-04	2.198979617625e-06	5.429205929850e-07
84.6315             	7.180097099810e-04	2.200469178574e-06	5.411774810918e-07
84.636              	7.188444988637e-04	2.211359880013e-06	5.708545798403e-07
84.6405             	7.154585175364e-04	2.206378516372e-06	5.756895794368e-07
84.645              	7.184215104844e-04	2.203124534673e-06	5.740989345175e-07
84.6495             	7.205216954609e-04	2.217064373720e-06	5.591301432890e-07
84.654              	7.170447349799e-04	2.195850856365e-06	5.573000449801e-07
84.6585             	7.243887153987e-04	2.202973907945e-06	5.493902292611e-07
84.663              	7.254116074631e-04	2.203545866426e-06	5.560622300422e-07
84.6675             	7.204750532944e-04	2.237271758988e-06	5.486613511941e-07
84.672              	7.221522126197e-04	2.239773718463e-06	5.537206423554e-07
84.6765             	7.228489375179e-04	2.249649310227e-06	5.709431665825e-07
84.681              	7.196731945043e-04	2.241278485817e-06	5.849696969148e-07
84.6855             	7.242453771071e-04	2.247526482142e-06	5.541533971207e-07
84.69               	7.236579953260e-04	2.251367273732e-06	5.491096914399e-07
84.6945             	7.255386248065e-04	2.247994126140e-06	5.543888892983e-07
84.699              	7.288417535392e-04	2.247393298803e-06	5.496730138638e-07
84.7035             	7.153433889463e-04	2.246812806529e-06	5.528581057983e-07
84.708              	7.250039555796e-04	2.230447024548e-06	5.587751177405e-07
84.7125             	7.245304417995e-04	2.237607811218e-06	5.581137957198e-07
84.717              	7.213038464838e-04	2.246533654536e-06	5.474969913399e-07
84.7215             	7.209678061271e-04	2.236698801492e-06	5.553051910080e-07
84.726              	7.182165877876e-04	2.234897992168e-06	5.544822143851e-07
84.7305             	7.196137136403e-04	2.233190784454e-06	5.571466367370e-07
84.735              	7.227605400200e-04	2.221765296552e-06	5.568539938605e-07
84.7395             	7.169551287252e-04	2.227638207169e-06	5.760935195276e-07
84.744              	7.226132965747e-04	2.218979789439e-06	5.898202285152e-07
84.7485             	7.245560865430e-04	2.225458179052e-06	5.635943544919e-07
84.753              	7.174414101103e-04	2.204714494185e-06	5.536081748100e-07
84.7575             	7.160579530658e-04	2.204798263967e-06	5.627256651022e-07
84.762              	7.207309972743e-04	2.192784964027e-06	5.642636162679e-07
84.7665             	7.264161274712e-04	2.190169372883e-06	5.656461327372e-07
84.771              	7.264381054016e-04	2.194910329253e-06	5.504961406155e-07
84.7755             	7.219243401086e-04	2.188899039033e-06	5.523982687152e-07
84.78               	7.288876120255e-04	2.186770377028e-06	5.461546627028e-07
84.7845             	7.316007093476e-04	2.196031716667e-06	5.419472875477e-07
84.789              	7.268973038145e-04	2.202899476132e-06	5.582006075580e-07
84.7935             	7.173146994263e-04	2.173727362177e-06	5.716628816075e-07
84.798              	7.312351087311e-04	2.181071944569e-06	5.527825959259e-07
84.8025             	7.289722003187e-04	2.193307600805e-06	5.470275395820e-07
84.807              	7.328710251415e-04	2.199732236953e-06	5.479406622927e-07
84.8115             	7.414774247229e-04	2.191800793589e-06	5.627044578387e-07
84.816              	7.342164839053e-04	2.201499702127e-06	5.604107992350e-07
84.8205             	7.362420252831e-04	2.197506849564e-06	5.602415283014e-07
84.825              	7.209576814957e-04	2.192554007569e-06	5.776905394590e-07
84.8295             	7.189907078144e-04	2.203775493300e-06	6.041146222707e-07
84.834              	7.225325208332e-04	2.223863678181e-06	5.867047935880e-07
84.8385             	7.099211882061e-04	2.214004950061e-06	6.011299225028e-07
84.843              	7.180491509951e-04	2.198021124552e-06	5.628474720783e-07
84.8475             	7.194881438481e-04	2.198788428968e-06	5.587369571969e-07
84.852              	7.188595433492e-04	2.197134048438e-06	5.570511752979e-07
84.8565             	7.178036907379e-04	2.202425839768e-06	5.538719931473e-07
84.861              	7.178156238391e-04	2.195618881173e-06	5.517960981517e-07
84.8655             	7.207346454814e-04	2.184349055614e-06	5.533473271624e-07
84.87               	7.208600055475e-04	2.179186095823e-06	5.545326756572e-07
84.8745             	7.234550345396e-04	2.170467863396e-06	5.659385751040e-07
84.879              	7.201339169120e-04	2.156707572037e-06	5.640167821512e-07
84.8835             	7.147648779801e-04	2.160398420246e-06	5.733616985711e-07
84.888              	7.170691081315e-04	2.151371292115e-06	5.656273520694e-07
84.8925             	7.225691014417e-04	2.161095054330e-06	5.689427076038e-07
84.897              	7.255594414535e-04	2.164918477412e-06	5.669285323654e-07
84.9015             	7.257737884211e-04	2.153843392139e-06	5.754909981275e-07
84.906              	7.260916494467e-04	2.126420811273e-06	5.652726749408e-07
84.9105             	7.136046119492e-04	2.137299804994e-06	5.663091713500e-07
84.915              	7.270823387121e-04	2.143773833292e-06	5.530550552712e-07
84.9195             	7.236104399741e-04	2.139471260505e-06	5.672051909561e-07
84.924              	7.335639796366e-04	2.139874761023e-06	5.663908640925e-07
84.9285             	7.294427204180e-04	2.149735104451e-06	5.567797343261e-07
84.933              	7.434364136007e-04	2.161456445006e-06	5.742544626243e-07
84.9375             	7.438427425263e-04	2.144638552499e-06	5.795699519705e-07
84.942              	7.343322341668e-04	2.149985775191e-06	5.640202104204e-07
84.9465             	7.288236265639e-04	2.151084590032e-06	5.551681539773e-07
84.951              	7.254486062246e-04	2.137627587132e-06	5.573401016050e-07
84.9555             	7.185490810824e-04	2.148976311442e-06	5.822317742995e-07
84.96               	7.118445226624e-04	2.142096509609e-06	5.981432398379e-07
84.9645             	7.166876027755e-04	2.152661239708e-06	5.717444983565e-07
84.969              	7.171574892252e-04	2.141078141054e-06	5.561320316933e-07
84.9735             	7.223960970379e-04	2.140985134453e-06	5.638305149475e-07
84.978              	7.208073280949e-04	2.141487635956e-06	5.703071599351e-07
84.9825             	7.210363190148e-04	2.168419010394e-06	5.727040160721e-07
84.987              	7.265331693510e-04	2.158870840236e-06	5.995896470107e-07
84.9915             	7.191381694349e-04	2.158261246241e-06	5.779517010085e-07
84.996              	7.242729054197e-04	2.182147916988e-06	5.565803920603e-07
85.0005             	7.245613093920e-04	2.167802672221e-06	5.537018379164e-07
85.005              	7.160527603175e-04	2.157260150977e-06	5.594022694394e-07
85.0095             	7.169111108697e-04	2.170911939574e-06	5.589764946187e-07
85.014              	7.216732584522e-04	2.174412106595e-06	5.622003535238e-07
85.0185             	7.253462538439e-04	2.178459594435e-06	5.564782238285e-07
85.023              	7.199665915311e-04	2.179957043255e-06	5.580645524807e-07
85.0275             	7.297282329866e-04	2.166683225163e-06	5.618820056895e-07
85.032              	7.291026343127e-04	2.190786214005e-06	5.569922835691e-07
85.0365             	7.273705297563e-04	2.185815938138e-06	5.603666649492e-07
85.041              	7.248650647766e-04	2.188364828411e-06	5.700133497245e-07
85.0455             	7.282527893109e-04	2.196909079502e-06	5.638573625740e-07
85.05               	7.292180840426e-04	2.201925532234e-06	5.530027189666e-07
85.0545             	7.264678414049e-04	2.201127362382e-06	5.591688057198e-07
85.059              	7.202203506383e-04	2.208056886902e-06	5.704970848212e-07
85.0635             	7.253465631974e-04	2.190925316716e-06	5.685630074646e-07
85.068              	7.268488653636e-04	2.195143486958e-06	5.763496755175e-07
85.0725             	7.254133784930e-04	2.201166087732e-06	5.646716637731e-07
85.077              	7.174052866138e-04	2.213113245559e-06	5.607864504723e-07
85.0815             	7.203485075252e-04	2.190441072425e-06	5.600637885867e-07
85.086              	7.235407826784e-04	2.200468696752e-06	5.657815137517e-07
85.0905             	7.185171981668e-04	2.202962699162e-06	5.675730971388e-07
85.095              	7.228793540672e-04	2.213384653118e-06	5.791036669886e-07
85.0995             	7.192002050065e-04	2.223479554852e-06	5.807519001051e-07
85.104              	7.235052954730e-04	2.216097053877e-06	5.677601756046e-07
85.1085             	7.193718168373e-04	2.233587198128e-06	5.899809544350e-07
85.113              	7.235941900584e-04	2.215179154760e-06	5.803113102464e-07
85.1175             	7.217887356487e-04	2.208017322005e-06	5.850949150453e-07
85.122              	7.277088113965e-04	2.206293611932e-06	5.667673283364e-07
85.1265             	7.257860008326e-04	2.211453738254e-06	5.611795930369e-07
85.131              	7.264904942107e-04	2.221526894144e-06	5.758186601248e-07
85.1355             	7.323265753971e-04	2.219394444080e-06	6.010715804175e-07
85.14               	7.358297242565e-04	2.219555616116e-06	5.664655269004e-07
85.1445             	7.311613342997e-04	2.218900746382e-06	5.630848346457e-07
85.149              	7.280433416854e-04	2.216855974064e-06	5.751284640817e-07
85.1535             	7.178330799384e-04	2.215800629275e-06	5.678252385496e-07
85.158              	7.301511570922e-04	2.215113338744e-06	5.718585032964e-07
85.1625             	7.297847573604e-04	2.218569900714e-06	5.720532959667e-07
85.167              	7.296335604161e-04	2.210759366911e-06	5.707468118097e-07
85.1715             	7.324898941889e-04	2.200071756691e-06	5.667420548469e-07
85.176              	7.348149235471e-04	2.190671706814e-06	5.685236659503e-07
85.1805             	7.350980544266e-04	2.185686964119e-06	5.665453618009e-07
85.185              	7.306772397626e-04	2.172348569893e-06	5.686013490346e-07
85.1895             	7.272299836075e-04	2.163486227481e-06	5.666379682489e-07
85.194              	7.311505332903e-04	2.167852615028e-06	5.731338494268e-07
85.1985             	7.360718933912e-04	2.176598295148e-06	5.722683209571e-07
85.203              	7.377532906540e-04	2.164086787783e-06	5.664745089886e-07
85.2075             	7.364252912574e-04	2.171688208065e-06	5.630129817432e-07
85.212              	7.273601084794e-04	2.153165837711e-06	5.709100206514e-07
85.2165             	7.255234480016e-04	2.160163374408e-06	5.606786107063e-07
