# Forces            
# CofR              : (1.500000000000e+00 0.000000000000e+00 5.000000000000e-01)
# Time              forces(pressure viscous)	moments(pressure viscous)
0.74337             	((-1.353792897132e+02 -1.281996382534e-01 -6.775119810378e+02) (-2.034523793977e+01 8.424183320604e-03 -2.088289986507e+01)) ((-3.372245537813e-03 -5.402119239245e+02 -5.814106418265e-02) (-6.411347482521e-05 -2.036213446063e+00 -1.613703474600e-02))
0.75337             	((-1.378015124669e+02 -1.579328769259e-01 -5.839354342814e+02) (-2.057865114217e+01 8.862954515765e-03 -2.088856646268e+01)) ((5.966013014002e-03 -4.935379916911e+02 -6.608216985083e-02) (2.513118953201e-05 -2.853797625762e+00 -1.696130172813e-02))
0.76337             	((-1.406562714678e+02 -1.789867181769e-01 -4.880219991461e+02) (-2.078432449665e+01 9.257377168598e-03 -2.080959776051e+01)) ((1.724784671876e-02 -4.441751687439e+02 -4.914078309082e-02) (1.124227791781e-04 -3.641568851029e+00 -1.771000412361e-02))
0.77337             	((-1.434403933758e+02 -1.702276360427e-01 -3.898556464774e+02) (-2.095910474575e+01 9.351703224224e-03 -2.064677371209e+01)) ((3.186383796073e-02 -3.920219038412e+02 -7.420076880084e-02) (9.561810040748e-05 -4.392862895008e+00 -1.801670159451e-02))
0.78337             	((-1.464989072546e+02 -1.945563843469e-01 -2.897036950296e+02) (-2.110084875485e+01 9.183821836814e-03 -2.040119722573e+01)) ((4.642616769065e-02 -3.379811103489e+02 -8.288490602010e-02) (2.090301047369e-05 -5.100505021392e+00 -1.795932976757e-02))
0.79337             	((-1.495503982132e+02 -1.876549788991e-01 -1.876674655194e+02) (-2.120785892347e+01 8.873340546642e-03 -2.007460171672e+01)) ((6.901545800115e-02 -2.820501933424e+02 -1.217186266537e-01) (-9.493765929797e-05 -5.757659124525e+00 -1.770059395538e-02))
0.80337             	((-1.529366108171e+02 -2.420045663824e-01 -8.415587444699e+01) (-2.127943703226e+01 8.462842735531e-03 -1.966979601860e+01)) ((9.256041319684e-02 -2.241193470144e+02 -1.283439674870e-01) (-2.648373957608e-04 -6.358917901357e+00 -1.730459409103e-02))
0.81337             	((-1.566857303186e+02 -2.364376216045e-01 2.030274850761e+01) (-2.131523163558e+01 7.990539015288e-03 -1.919045873035e+01)) ((1.268783151124e-01 -1.647359639209e+02 -1.178183991580e-01) (-4.551339732999e-04 -6.900840449814e+00 -1.677062129743e-02))
0.82337             	((-1.610704628112e+02 -2.296075767958e-01 1.250999852094e+02) (-2.131479183119e+01 7.593903155715e-03 -1.864053013690e+01)) ((1.512846979226e-01 -1.042570635594e+02 -1.708699751703e-01) (-5.916925386934e-04 -7.381108985008e+00 -1.621221690570e-02))
0.83337             	((-1.657488780039e+02 -2.516112037460e-01 2.294637202840e+02) (-2.127821330840e+01 7.444794663772e-03 -1.802430624079e+01)) ((1.585499668805e-01 -4.300857154621e+01 -1.441013890538e-01) (-5.364546582832e-04 -7.797763862185e+00 -1.592372101660e-02))
0.84337             	((-1.706494668269e+02 -2.195488634643e-01 3.328117536451e+02) (-2.120674053818e+01 7.551238478541e-03 -1.734630148667e+01)) ((1.618055403759e-01 1.859978401094e+01 -1.680337626004e-01) (-3.425501876687e-04 -8.149933600495e+00 -1.593980953909e-02))
0.85337             	((-1.758997891968e+02 -2.362941476385e-01 4.352045997293e+02) (-2.110253438795e+01 7.816693205292e-03 -1.661161503255e+01)) ((1.467247674697e-01 8.038206299922e+01 -1.259765490952e-01) (-6.985630014419e-05 -8.438079018833e+00 -1.618210432411e-02))
0.86337             	((-1.814109038850e+02 -2.104403886343e-01 5.361583414167e+02) (-2.096843710939e+01 8.128673630860e-03 -1.582672402920e+01)) ((1.218749313654e-01 1.416905067724e+02 -1.223854616878e-01) (2.562079155018e-04 -8.664279003338e+00 -1.651697291199e-02))
0.87337             	((-1.868315273953e+02 -2.376778376716e-01 6.350952836211e+02) (-2.080788030889e+01 8.489879350156e-03 -1.499848967747e+01)) ((1.102973577948e-01 2.022162926654e+02 -8.905391100186e-02) (6.178034934611e-04 -8.831164724186e+00 -1.699472215386e-02))
0.88337             	((-1.920376787593e+02 -2.202055344632e-01 7.314496951482e+02) (-2.062502680351e+01 8.838544773550e-03 -1.413371549248e+01)) ((7.628011493052e-02 2.614566380121e+02 -4.853005030591e-02) (1.003345317928e-03 -8.941980980268e+00 -1.749068790894e-02))
0.89337             	((-1.970270835412e+02 -2.046627688341e-01 8.248986962094e+02) (-2.042451254145e+01 9.142187173451e-03 -1.323916998261e+01)) ((5.530496356183e-02 3.190583810952e+02 -3.929040987383e-02) (1.384072668024e-03 -9.000603830724e+00 -1.798680508193e-02))
0.90337             	((-2.018092151306e+02 -1.737927008106e-01 9.149532485859e+02) (-2.021134342754e+01 9.407122987570e-03 -1.232152152384e+01)) ((3.057796914491e-02 3.745933338180e+02 -6.529308287752e-02) (1.742998785279e-03 -9.011016828266e+00 -1.843411231713e-02))
0.91337             	((-2.064330372469e+02 -1.748785484080e-01 1.001073893774e+03) (-1.999090282378e+01 9.704525792091e-03 -1.138697062916e+01)) ((2.659144512229e-02 4.277389267476e+02 -8.489754694234e-02) (2.074577953431e-03 -8.976943949421e+00 -1.889994527064e-02))
0.92337             	((-2.105843072457e+02 -1.552126969295e-01 1.082802707424e+03) (-1.976876132459e+01 9.992487553239e-03 -1.044096247407e+01)) ((2.616284386857e-02 4.780032318227e+02 -1.424082859819e-01) (2.360056700260e-03 -8.902054844311e+00 -1.929955101594e-02))
0.93337             	((-2.142286385439e+02 -1.650673784988e-01 1.159784606140e+03) (-1.954977742525e+01 1.031465470546e-02 -9.487533069556e+00)) ((1.448425109493e-02 5.249960025254e+02 -1.619847426076e-01) (2.690477771181e-03 -8.789646755828e+00 -1.967895110170e-02))
