# Residuals         
# Time              	p_rgh               	k                   	omega               
221.4063            	2.899041785089e-04	8.404292542935e-06	4.513272942329e-06
221.4216            	2.928641408297e-04	8.577118327926e-06	4.485434414746e-06
221.4369            	2.895413875725e-04	8.720093356514e-06	4.468212737954e-06
221.4522            	2.907873083277e-04	8.786628690815e-06	4.504298448955e-06
221.4675            	2.918327547894e-04	8.596452982320e-06	4.500129783487e-06
221.4828            	2.935854978637e-04	8.563681327753e-06	4.544898216878e-06
221.4981            	2.880045702515e-04	8.435463312066e-06	4.560666713709e-06
221.5134            	2.884990537723e-04	8.382841104383e-06	4.687999535146e-06
221.5287            	2.894269996911e-04	8.361654544630e-06	4.465004234586e-06
221.544             	2.948500221118e-04	8.328544799914e-06	4.584456294835e-06
221.5593            	2.919978668108e-04	8.215804824970e-06	4.400933856464e-06
221.5746            	2.903411494007e-04	8.177631175123e-06	4.384961649696e-06
