# time              
# Time              	cpu                 	clock               	cpu/step            	clock/step          
558.1585824011      	6.331386698200e+04	64989	3.706165000003e+00	4.000000000000e+00
558.1615824011      	6.331756229200e+04	64992	3.695317999998e+00	3.000000000000e+00
558.1645824011      	6.332129352300e+04	64996	3.731240000001e+00	4.000000000000e+00
558.1675824011      	6.332499243500e+04	65000	3.698920000003e+00	4.000000000000e+00
558.1705824011      	6.332869704500e+04	65003	3.704619000004e+00	3.000000000000e+00
558.1735824011      	6.333237559200e+04	65007	3.678554999999e+00	4.000000000000e+00
558.1765824011      	6.333604355000e+04	65011	3.667965000001e+00	4.000000000000e+00
558.1795824011      	6.333974500000e+04	65015	3.701457999996e+00	4.000000000000e+00
558.1825824011      	6.334346679100e+04	65018	3.721797999999e+00	3.000000000000e+00
558.1855824011      	6.334720078600e+04	65022	3.734004000005e+00	4.000000000000e+00
558.1885824011      	6.335090534800e+04	65026	3.704570000002e+00	4.000000000000e+00
558.1915824011      	6.335466340600e+04	65029	3.758067000002e+00	3.000000000000e+00
558.1945824011      	6.335839888600e+04	65033	3.735488999999e+00	4.000000000000e+00
558.1975824011      	6.336216561500e+04	65037	3.766735999998e+00	4.000000000000e+00
558.2005824011      	6.336587046100e+04	65041	3.704855000004e+00	4.000000000000e+00
558.2035824011      	6.336969301300e+04	65045	3.822561000001e+00	4.000000000000e+00
558.2065824011      	6.337334534800e+04	65048	3.652343999995e+00	3.000000000000e+00
558.2095824011      	6.337702867100e+04	65052	3.683331000000e+00	4.000000000000e+00
558.2125824011      	6.338067414600e+04	65056	3.645483000000e+00	4.000000000000e+00
558.2155824011      	6.338428873200e+04	65059	3.614594000006e+00	3.000000000000e+00
558.2185824011      	6.338788719700e+04	65063	3.598471999998e+00	4.000000000000e+00
558.2215824011      	6.339162198700e+04	65067	3.734798999998e+00	4.000000000000e+00
558.2245824011      	6.339525734700e+04	65070	3.635367000003e+00	3.000000000000e+00
558.2275824011      	6.339894020600e+04	65074	3.682868000004e+00	4.000000000000e+00
558.2305824011      	6.340251634800e+04	65077	3.576149000000e+00	3.000000000000e+00
558.2335824011      	6.340614448300e+04	65081	3.628143999995e+00	4.000000000000e+00
558.2365824011      	6.340973556500e+04	65085	3.591089999994e+00	4.000000000000e+00
558.2395824011      	6.341337830700e+04	65088	3.642750999999e+00	3.000000000000e+00
558.2425824011      	6.341701076400e+04	65092	3.632464000002e+00	4.000000000000e+00
558.2455824011      	6.342071372500e+04	65096	3.702968000005e+00	4.000000000000e+00
558.2485824011      	6.342438848400e+04	65099	3.674767999997e+00	3.000000000000e+00
558.2515824011      	6.342822003800e+04	65103	3.831561999999e+00	4.000000000000e+00
558.2545824011      	6.343185982700e+04	65107	3.639798000004e+00	4.000000000000e+00
558.2575824011      	6.343550211300e+04	65110	3.642295999998e+00	3.000000000000e+00
558.2605824011      	6.343912498000e+04	65114	3.622874000001e+00	4.000000000000e+00
558.2635824011      	6.344276861600e+04	65118	3.643644000003e+00	4.000000000000e+00
558.2665824011      	6.344639180800e+04	65121	3.623201000002e+00	3.000000000000e+00
558.2695824011      	6.345004455700e+04	65125	3.652757000003e+00	4.000000000000e+00
558.2725824011      	6.345370674600e+04	65129	3.662196999998e+00	4.000000000000e+00
558.2755824011      	6.345740310200e+04	65132	3.696364999996e+00	3.000000000000e+00
558.2785824011      	6.346107083900e+04	65136	3.667744999999e+00	4.000000000000e+00
558.2815824011      	6.346475018900e+04	65140	3.679359000002e+00	4.000000000000e+00
558.2845824011      	6.346851063300e+04	65144	3.760452000002e+00	4.000000000000e+00
558.2875824011      	6.347221423100e+04	65147	3.703605000002e+00	3.000000000000e+00
558.2905824011      	6.347597076100e+04	65151	3.756538000001e+00	4.000000000000e+00
558.2935824011      	6.347969209600e+04	65155	3.721343999998e+00	4.000000000000e+00
558.2965824011      	6.348344496000e+04	65159	3.752872000005e+00	4.000000000000e+00
558.2995824011      	6.348715506400e+04	65162	3.710111000000e+00	3.000000000000e+00
558.3025824011      	6.349096976700e+04	65166	3.814711999999e+00	4.000000000000e+00
558.3055824011      	6.349465918500e+04	65170	3.689424999997e+00	4.000000000000e+00
558.3085824011      	6.349838040800e+04	65174	3.721232999997e+00	4.000000000000e+00
558.3115824011      	6.350207607800e+04	65177	3.695677999996e+00	3.000000000000e+00
558.3145824011      	6.350578923600e+04	65181	3.713166000001e+00	4.000000000000e+00
558.3175824011      	6.350946331700e+04	65185	3.674090000000e+00	4.000000000000e+00
558.3205824011      	6.351316618000e+04	65188	3.702871000001e+00	3.000000000000e+00
558.3235824011      	6.351688603800e+04	65192	3.719867000000e+00	4.000000000000e+00
558.3265824011      	6.352060678300e+04	65196	3.720753999994e+00	4.000000000000e+00
558.3295824011      	6.352432794700e+04	65200	3.721172999998e+00	4.000000000000e+00
558.3325824011      	6.352815520200e+04	65203	3.827264000007e+00	3.000000000000e+00
558.3355824011      	6.353196922600e+04	65207	3.814031000002e+00	4.000000000000e+00
558.3385824011      	6.353579238600e+04	65211	3.823168000003e+00	4.000000000000e+00
558.3415824011      	6.353956871900e+04	65215	3.776340999997e+00	4.000000000000e+00
558.3445824011      	6.354331052200e+04	65219	3.741811000000e+00	4.000000000000e+00
558.3475824011      	6.354706166300e+04	65222	3.751150000004e+00	3.000000000000e+00
558.3505824011      	6.355085829200e+04	65226	3.796636999999e+00	4.000000000000e+00
558.3535824011      	6.355457310300e+04	65230	3.714818999993e+00	4.000000000000e+00
558.3565824011      	6.355824418800e+04	65234	3.671092999997e+00	4.000000000000e+00
558.3595824011      	6.356190117800e+04	65237	3.656997999999e+00	3.000000000000e+00
558.3625824011      	6.356553570700e+04	65241	3.634536999998e+00	4.000000000000e+00
558.3655824011      	6.356912006300e+04	65244	3.584363000002e+00	3.000000000000e+00
558.3685824011      	6.357272947100e+04	65248	3.609417000000e+00	4.000000000000e+00
558.3715824011      	6.357635766300e+04	65252	3.628199999999e+00	4.000000000000e+00
558.3745824011      	6.357996959900e+04	65255	3.611944999997e+00	3.000000000000e+00
558.3775824011      	6.358358460500e+04	65259	3.615012999995e+00	4.000000000000e+00
558.3805824011      	6.358717999700e+04	65263	3.595399999998e+00	4.000000000000e+00
558.3835824011      	6.359094647700e+04	65275	3.766486000000e+00	1.200000000000e+01
558.3865824011      	6.359453552100e+04	65279	3.589051000003e+00	4.000000000000e+00
558.3895824011      	6.359809880200e+04	65283	3.563289000005e+00	4.000000000000e+00
558.3925824011      	6.360180796600e+04	65286	3.709173000003e+00	3.000000000000e+00
