# Residuals         
# Time              	p                   	k                   	omega               
45.29337            	4.547820591342e-02	1.883704349899e-07	1.343944357181e-07
45.30337            	4.364932947970e-02	1.950227376594e-07	1.382501639590e-07
45.31337            	4.094500995487e-02	2.016626627470e-07	1.420401424558e-07
45.32337            	3.696655464335e-02	2.081475992005e-07	1.456925607638e-07
45.33337            	3.370539831628e-02	2.143098640376e-07	1.491790016705e-07
45.34337            	3.094301334384e-02	2.200400949985e-07	1.524828869717e-07
45.35337            	2.855931542573e-02	2.253525612260e-07	1.555765306049e-07
45.36337            	2.642734073290e-02	2.301258585655e-07	1.584500126766e-07
45.37337            	2.440224330507e-02	2.344833190340e-07	1.610779230455e-07
45.38337            	2.268225116205e-02	2.383152488426e-07	1.634438890562e-07
45.39337            	2.117843907511e-02	2.415412849006e-07	1.655317293018e-07
45.40337            	1.987810320922e-02	2.441057118705e-07	1.673356076255e-07
45.41337            	1.868711295871e-02	2.459766404105e-07	1.688388213361e-07
45.42337            	1.768859079150e-02	2.472095420825e-07	1.700237462362e-07
45.43337            	1.685412626434e-02	2.478290131660e-07	1.709025643333e-07
45.44337            	1.620819332810e-02	2.478829493061e-07	1.714856555433e-07
45.45337            	1.569172308726e-02	2.473591665574e-07	1.717744143210e-07
45.46337            	1.528283370539e-02	2.463187343344e-07	1.717826077977e-07
45.47337            	1.492399237957e-02	2.447393696528e-07	1.715417354036e-07
45.48337            	1.460759264088e-02	2.427669715458e-07	1.710658349854e-07
45.49337            	1.440598958329e-02	2.404765318829e-07	1.703535747014e-07
45.50337            	1.430308968527e-02	2.378442869516e-07	1.694154987259e-07
45.51337            	1.443324734715e-02	2.349241040029e-07	1.682563458066e-07
45.52337            	1.483498264587e-02	2.318251092006e-07	1.668930608962e-07
45.53337            	1.551009854634e-02	2.286756864873e-07	1.653566671803e-07
45.54337            	1.633232468310e-02	2.254723711611e-07	1.636363698136e-07
45.55337            	1.726304043906e-02	2.221199305649e-07	1.617318363665e-07
45.56337            	1.828653857561e-02	2.185836274649e-07	1.596525761235e-07
45.57337            	1.938392131987e-02	2.148802614106e-07	1.574283273284e-07
45.58337            	2.058332193890e-02	2.110397112982e-07	1.551032773994e-07
45.59337            	2.186039212941e-02	2.071076568658e-07	1.526907558197e-07
45.60337            	2.313969469841e-02	2.031369826088e-07	1.501924536535e-07
45.61337            	2.451666761406e-02	1.990849385566e-07	1.475900040632e-07
45.62337            	2.598325123277e-02	1.949392030739e-07	1.448993075372e-07
45.63337            	2.747813424333e-02	1.908034701932e-07	1.421452472145e-07
45.64337            	2.911068338743e-02	1.868162901979e-07	1.393514616634e-07
45.65337            	3.077669632882e-02	1.828149904084e-07	1.365191059270e-07
45.66337            	3.257613539743e-02	1.788133200281e-07	1.336485521264e-07
45.67337            	3.446202299772e-02	1.749063144880e-07	1.307517821118e-07
45.68337            	3.627767849246e-02	1.712067253203e-07	1.278559920157e-07
45.69337            	3.820095256705e-02	1.677189686674e-07	1.249655894605e-07
45.70337            	4.000985381301e-02	1.645859956776e-07	1.221136446719e-07
45.71337            	4.140639427150e-02	1.622501367613e-07	1.193651712359e-07
45.72337            	4.289704924295e-02	1.609905416162e-07	1.167476184646e-07
45.73337            	4.403050051708e-02	1.605798655738e-07	1.143038566337e-07
45.74337            	4.503639458125e-02	1.607198804513e-07	1.123429531623e-07
45.75337            	4.594444220386e-02	1.626076210125e-07	1.130414189087e-07
45.76337            	4.660038649502e-02	1.663745909545e-07	1.156488135599e-07
45.77337            	4.756536588081e-02	1.711829784774e-07	1.186476671854e-07
45.78337            	5.009674861477e-02	1.764602989293e-07	1.217748836946e-07
45.79337            	5.080185641754e-02	1.820191356809e-07	1.249663851209e-07
45.80337            	5.113580346807e-02	1.877714770953e-07	1.282039329809e-07
45.81337            	4.809924249183e-02	1.937270479023e-07	1.314477007180e-07
45.82337            	4.513273635567e-02	1.997500864407e-07	1.346806256270e-07
45.83337            	4.247458126301e-02	2.058996634554e-07	1.378838698657e-07
45.84337            	4.012075579006e-02	2.119447267196e-07	1.410299569272e-07
45.85337            	3.786785136343e-02	2.177906062485e-07	1.441029150095e-07
45.86337            	3.569492964039e-02	2.235014610141e-07	1.470691773135e-07
45.87337            	3.361296250956e-02	2.291562515536e-07	1.499188522614e-07
45.88337            	3.171428607210e-02	2.344142324818e-07	1.526223584366e-07
45.89337            	2.990785654727e-02	2.393049507192e-07	1.551784852119e-07
45.90337            	2.800719945067e-02	2.437170572811e-07	1.575736002039e-07
45.91337            	2.611361376872e-02	2.477060038290e-07	1.597793405111e-07
45.92337            	2.434457531577e-02	2.510986187841e-07	1.617973602061e-07
45.93337            	2.269673690403e-02	2.540327813658e-07	1.636058161672e-07
45.94337            	2.126861632902e-02	2.564602072243e-07	1.652180939229e-07
45.95337            	1.997852648941e-02	2.583656684779e-07	1.666306518336e-07
45.96337            	1.888175311459e-02	2.595658852184e-07	1.678349805691e-07
45.97337            	1.777999557512e-02	2.601818705169e-07	1.688201623974e-07
45.98337            	1.694514173424e-02	2.603740617347e-07	1.695967215785e-07
45.99337            	1.599283642375e-02	2.601092001427e-07	1.701696813252e-07
46.00337            	1.528160741634e-02	2.592958305449e-07	1.705158795682e-07
46.01337            	1.480740577819e-02	2.579764734073e-07	1.706095369928e-07
46.02337            	1.525017463124e-02	2.563968049016e-07	1.704016784099e-07
46.03337            	1.633765876836e-02	2.544184035763e-07	1.698664804686e-07
46.04337            	1.774025967812e-02	2.522513661873e-07	1.689957137128e-07
46.05337            	1.937362246078e-02	2.497763474790e-07	1.677985046749e-07
46.06337            	2.121472177828e-02	2.470020655248e-07	1.662680102061e-07
46.07337            	2.317782522514e-02	2.437781592221e-07	1.644518135365e-07
46.08337            	2.522604837963e-02	2.400892854579e-07	1.623682437957e-07
46.09337            	2.742661788960e-02	2.359243985263e-07	1.600525616517e-07
46.10337            	2.960312935418e-02	2.313842155576e-07	1.575507704455e-07
46.11337            	3.197405426706e-02	2.264203655574e-07	1.548419281180e-07
46.12337            	3.431540241230e-02	2.210506082024e-07	1.519745993209e-07
46.13337            	3.668338579185e-02	2.151718796789e-07	1.489416857390e-07
46.14337            	3.896121462942e-02	2.089863617104e-07	1.457383546033e-07
46.15337            	4.113984749750e-02	2.025353955394e-07	1.423806346931e-07
46.16337            	4.312278382806e-02	1.957863511026e-07	1.388987707341e-07
46.17337            	4.492680276152e-02	1.889315905606e-07	1.353033382850e-07
46.18337            	4.671063962203e-02	1.820084612014e-07	1.315896052283e-07
46.19337            	4.802834353711e-02	1.752195067664e-07	1.277952858645e-07
46.20337            	4.863775991998e-02	1.690146154910e-07	1.239887626397e-07
46.21337            	4.866834370555e-02	1.640709781642e-07	1.202801738881e-07
46.22337            	4.835832155584e-02	1.609032357843e-07	1.168802768265e-07
46.23337            	4.740537921957e-02	1.595359012148e-07	1.140160190004e-07
46.24337            	4.632071786219e-02	1.594879668802e-07	1.126897945547e-07
46.25337            	4.515499008094e-02	1.619024063526e-07	1.145156121288e-07
46.26337            	4.389660387439e-02	1.667315960885e-07	1.178633172100e-07
46.27337            	4.401742338882e-02	1.726793539034e-07	1.215918070083e-07
46.28337            	4.342449456521e-02	1.788621624756e-07	1.253834381751e-07
46.29337            	4.173147117096e-02	1.851092378292e-07	1.291396798003e-07
46.30337            	3.827982221232e-02	1.912961443737e-07	1.328085531021e-07
46.31337            	3.469999549555e-02	1.974144640042e-07	1.363358025581e-07
46.32337            	3.172815631896e-02	2.032564426424e-07	1.397108151602e-07
46.33337            	2.922964821073e-02	2.086851381420e-07	1.429078245156e-07
46.34337            	2.701455409812e-02	2.138288499467e-07	1.458969423853e-07
46.35337            	2.504221592664e-02	2.185922278424e-07	1.486637434355e-07
46.36337            	2.322315154728e-02	2.228538343139e-07	1.511753129814e-07
46.37337            	2.160209417999e-02	2.265709077614e-07	1.534224540934e-07
46.38337            	2.018736951298e-02	2.297343953658e-07	1.553937324792e-07
46.39337            	1.906882493540e-02	2.322271336148e-07	1.570808215022e-07
46.40337            	1.808205802858e-02	2.341288007687e-07	1.584687511811e-07
46.41337            	1.731162246762e-02	2.354559075144e-07	1.595548372416e-07
46.42337            	1.666615625488e-02	2.362357225989e-07	1.603626378468e-07
46.43337            	1.615546414025e-02	2.364307521166e-07	1.609114260209e-07
46.44337            	1.578548952961e-02	2.360181869727e-07	1.612117717103e-07
46.45337            	1.542017194009e-02	2.351762546132e-07	1.612719100226e-07
46.46337            	1.519641525268e-02	2.339147125492e-07	1.611209274702e-07
46.47337            	1.505654127868e-02	2.322581787186e-07	1.607560304158e-07
46.48337            	1.495185959544e-02	2.302185682447e-07	1.601787248840e-07
46.49337            	1.493329386649e-02	2.279163877353e-07	1.593988071796e-07
46.50337            	1.521282693585e-02	2.253857058196e-07	1.584000950851e-07
46.51337            	1.578464414041e-02	2.226678963202e-07	1.572099223223e-07
46.52337            	1.658364991709e-02	2.198501416156e-07	1.558300026057e-07
46.53337            	1.753413917225e-02	2.169693109143e-07	1.542472540163e-07
46.54337            	1.853808434052e-02	2.138945794905e-07	1.524703839000e-07
46.55337            	1.964535311433e-02	2.106885242031e-07	1.504974475101e-07
46.56337            	2.084012391409e-02	2.073417022090e-07	1.483592231027e-07
46.57337            	2.209811037971e-02	2.038730471988e-07	1.460858742342e-07
46.58337            	2.335938730578e-02	2.002618061916e-07	1.437023368759e-07
46.59337            	2.465072002750e-02	1.965099691732e-07	1.412011414389e-07
46.60337            	2.596929874864e-02	1.927115745694e-07	1.385817487833e-07
46.61337            	2.738361614435e-02	1.888129505793e-07	1.358673533472e-07
46.62337            	2.881192785294e-02	1.848184164657e-07	1.330722587456e-07
46.63337            	3.029857491876e-02	1.807786955854e-07	1.302110374963e-07
46.64337            	3.191541866838e-02	1.766463941765e-07	1.273002823092e-07
46.65337            	3.357663597896e-02	1.725811000509e-07	1.243411732821e-07
46.66337            	3.509400782682e-02	1.685434202231e-07	1.213368743057e-07
46.67337            	3.674323544253e-02	1.646632071882e-07	1.183355244867e-07
46.68337            	3.832532803103e-02	1.610372442592e-07	1.153385310574e-07
46.69337            	3.956223737602e-02	1.579522391985e-07	1.123913911877e-07
46.70337            	4.062258425873e-02	1.558883168392e-07	1.095618590199e-07
46.71337            	4.165626120490e-02	1.548411675406e-07	1.068866594225e-07
46.72337            	4.242577833783e-02	1.544806736079e-07	1.044120328862e-07
46.73337            	4.322924993250e-02	1.549693557913e-07	1.029252430306e-07
46.74337            	4.384234726382e-02	1.576840390997e-07	1.044330877259e-07
46.75337            	4.440985868509e-02	1.619449626220e-07	1.071403700960e-07
46.76337            	4.540567343326e-02	1.669935464917e-07	1.101126672976e-07
46.77337            	4.783660940497e-02	1.724481142334e-07	1.131911313670e-07
46.78337            	4.764379044265e-02	1.780787955789e-07	1.163298780992e-07
46.79337            	4.724562321844e-02	1.838410454008e-07	1.195013897937e-07
46.80337            	4.403141646655e-02	1.898029029806e-07	1.226755197799e-07
46.81337            	4.110769326427e-02	1.960707889480e-07	1.258271715005e-07
46.82337            	3.862542934648e-02	2.023229143320e-07	1.289374836323e-07
46.83337            	3.641880110824e-02	2.083999650547e-07	1.319774933567e-07
46.84337            	3.436022839163e-02	2.144424689385e-07	1.349257877403e-07
46.85337            	3.239729317630e-02	2.202185605396e-07	1.377749549460e-07
46.86337            	3.056514379058e-02	2.258290997209e-07	1.405076355445e-07
46.87337            	2.878182557666e-02	2.311471276617e-07	1.430973978190e-07
46.88337            	2.706025999113e-02	2.360271660596e-07	1.455404853091e-07
46.89337            	2.537503405797e-02	2.405083725363e-07	1.478171881285e-07
46.90337            	2.376875376709e-02	2.444203264572e-07	1.499002346474e-07
46.91337            	2.223047606916e-02	2.477883168222e-07	1.517954226853e-07
46.92337            	2.084440175693e-02	2.508883513438e-07	1.535081898952e-07
46.93337            	1.960019815935e-02	2.532864125873e-07	1.550350737965e-07
46.94337            	1.846698856038e-02	2.550732988955e-07	1.563730667846e-07
46.95337            	1.752528900524e-02	2.561271626325e-07	1.575006282087e-07
46.96337            	1.670113653046e-02	2.565384270439e-07	1.584146365215e-07
46.97337            	1.591704394549e-02	2.564706556807e-07	1.591152456427e-07
46.98337            	1.511192905651e-02	2.560071973025e-07	1.596025417245e-07
46.99337            	1.461241251202e-02	2.551753618694e-07	1.598528430099e-07
47.00337            	1.446722776509e-02	2.539636192270e-07	1.598382136083e-07
47.01337            	1.526517124369e-02	2.524054130077e-07	1.595228203616e-07
47.02337            	1.648774790179e-02	2.505276094691e-07	1.588540239038e-07
47.03337            	1.795831315728e-02	2.483962362540e-07	1.578390910867e-07
47.04337            	1.963156980991e-02	2.458884963152e-07	1.564943475890e-07
47.05337            	2.146894165513e-02	2.432548748883e-07	1.548359583204e-07
47.06337            	2.345766202772e-02	2.402225476662e-07	1.529140523141e-07
47.07337            	2.548460927267e-02	2.367576152392e-07	1.507362095794e-07
47.08337            	2.761450463476e-02	2.328405228550e-07	1.483441466297e-07
47.09337            	2.976806091149e-02	2.284688306134e-07	1.457632066470e-07
47.10337            	3.201396640720e-02	2.236921191246e-07	1.429964668742e-07
47.11337            	3.424918554373e-02	2.186108475363e-07	1.400761719125e-07
47.12337            	3.657060450595e-02	2.130880399393e-07	1.370025374167e-07
47.13337            	3.868706612676e-02	2.072524632766e-07	1.337738022583e-07
47.14337            	4.077561851309e-02	2.012099235737e-07	1.304041217166e-07
47.15337            	4.271587001783e-02	1.949671807171e-07	1.269161076621e-07
47.16337            	4.448509337757e-02	1.885362018767e-07	1.233355894023e-07
47.17337            	4.606553234302e-02	1.820830742247e-07	1.196843398688e-07
47.18337            	4.692811505544e-02	1.760210346545e-07	1.159857220954e-07
47.19337            	4.728135983999e-02	1.705397032953e-07	1.123153920727e-07
47.20337            	4.717848659203e-02	1.665054687232e-07	1.088497467646e-07
47.21337            	4.674734622751e-02	1.644021553774e-07	1.057689813653e-07
47.22337            	4.584277470182e-02	1.636904399969e-07	1.034678349502e-07
47.23337            	4.481362293262e-02	1.643325409119e-07	1.033360973732e-07
47.24337            	4.357025772457e-02	1.675389754195e-07	1.058587199034e-07
47.25337            	4.261969045116e-02	1.727841441309e-07	1.093598300176e-07
47.26337            	4.308405002356e-02	1.787079302971e-07	1.131130140497e-07
47.27337            	4.168400136365e-02	1.848257366845e-07	1.169056130596e-07
47.28337            	3.984737442651e-02	1.909299552899e-07	1.206612045211e-07
47.29337            	3.614753819505e-02	1.970447999165e-07	1.243137043493e-07
47.30337            	3.292119801087e-02	2.027830849377e-07	1.278146667520e-07
47.31337            	3.014066788339e-02	2.082027528512e-07	1.311422930402e-07
47.32337            	2.778565007409e-02	2.133835447790e-07	1.342703440202e-07
47.33337            	2.569983036347e-02	2.181941314095e-07	1.371895604220e-07
47.34337            	2.381019480850e-02	2.225122553327e-07	1.398764463476e-07
47.35337            	2.210376141939e-02	2.263114000255e-07	1.423148488381e-07
47.36337            	2.068576990400e-02	2.295702639790e-07	1.444901237160e-07
47.37337            	1.942146844751e-02	2.322708643458e-07	1.463937598710e-07
47.38337            	1.835509437431e-02	2.344599367431e-07	1.480236884408e-07
47.39337            	1.755603831577e-02	2.360416165181e-07	1.493551172339e-07
47.40337            	1.684938115284e-02	2.370338322998e-07	1.503915043381e-07
47.41337            	1.627655071890e-02	2.374595458619e-07	1.511454053337e-07
47.42337            	1.584963885812e-02	2.373279807773e-07	1.516437452323e-07
47.43337            	1.551635301446e-02	2.367544748852e-07	1.518889517907e-07
47.44337            	1.519435264945e-02	2.357240598778e-07	1.518950213515e-07
47.45337            	1.496883628565e-02	2.342928724715e-07	1.516764561204e-07
47.46337            	1.481489794766e-02	2.325181193635e-07	1.512347208487e-07
47.47337            	1.473628588403e-02	2.304366092258e-07	1.505800755169e-07
47.48337            	1.476349471736e-02	2.280258002287e-07	1.497249439734e-07
47.49337            	1.510135150057e-02	2.252790767581e-07	1.486673062205e-07
47.50337            	1.571170063200e-02	2.224703137843e-07	1.474268924774e-07
47.51337            	1.647768994189e-02	2.195483762436e-07	1.460134444574e-07
47.52337            	1.736650983036e-02	2.165056268694e-07	1.444061359417e-07
47.53337            	1.830718511690e-02	2.133459153354e-07	1.426013996548e-07
47.54337            	1.931203068075e-02	2.100145572449e-07	1.406039754319e-07
47.55337            	2.040291103510e-02	2.065257868777e-07	1.384635833099e-07
47.56337            	2.150820263601e-02	2.029004139531e-07	1.362148216027e-07
47.57337            	2.271830914307e-02	1.991648295868e-07	1.338464309565e-07
47.58337            	2.386816519044e-02	1.953337546917e-07	1.313426817765e-07
47.59337            	2.511726422186e-02	1.913852166534e-07	1.287329265481e-07
47.60337            	2.638074365573e-02	1.874026466668e-07	1.260395112245e-07
47.61337            	2.768291193347e-02	1.834589344844e-07	1.232841473600e-07
47.62337            	2.909400637965e-02	1.794736264499e-07	1.204690346603e-07
47.63337            	3.059780883476e-02	1.754050978443e-07	1.175973399257e-07
47.64337            	3.205280250721e-02	1.714159607111e-07	1.146787985061e-07
47.65337            	3.360404210736e-02	1.674360979801e-07	1.117268698997e-07
47.66337            	3.517075130229e-02	1.637175945049e-07	1.087856099398e-07
47.67337            	3.631310779769e-02	1.604467978821e-07	1.058740726563e-07
47.68337            	3.747129552005e-02	1.579183116401e-07	1.030337312292e-07
47.69337            	3.853751049281e-02	1.565523202823e-07	1.003518298550e-07
47.70337            	3.934922460712e-02	1.560785390972e-07	9.784978945940e-08
47.71337            	4.013929045471e-02	1.561650687131e-07	9.571516439515e-08
47.72337            	4.086120083402e-02	1.574726396452e-07	9.534311858185e-08
47.73337            	4.156724950524e-02	1.607375361222e-07	9.737654805306e-08
47.74337            	4.214386335084e-02	1.652530476215e-07	1.001773338409e-07
47.75337            	4.365310711383e-02	1.703421415300e-07	1.031896128668e-07
47.76337            	4.539766133615e-02	1.757524041434e-07	1.062847970995e-07
47.77337            	4.572530668559e-02	1.815188918036e-07	1.094299514032e-07
47.78337            	4.429827546715e-02	1.874387704690e-07	1.125922923505e-07
47.79337            	4.132116610384e-02	1.934337226190e-07	1.157416963237e-07
47.80337            	3.883067118202e-02	1.994705437039e-07	1.188523550030e-07
47.81337            	3.682991576734e-02	2.054800229648e-07	1.219059343472e-07
47.82337            	3.500367893411e-02	2.114129713153e-07	1.248859444846e-07
47.83337            	3.320618567182e-02	2.172215913640e-07	1.277649222044e-07
47.84337            	3.148868586253e-02	2.227575338701e-07	1.305397860910e-07
47.85337            	2.986120427283e-02	2.279527722318e-07	1.332041676258e-07
47.86337            	2.822974479530e-02	2.328739597436e-07	1.357296406052e-07
47.87337            	2.657445970965e-02	2.373963448064e-07	1.381122259970e-07
47.88337            	2.493625765773e-02	2.413917799608e-07	1.403101422902e-07
47.89337            	2.340174385865e-02	2.448800614274e-07	1.423142294168e-07
47.90337            	2.200193572744e-02	2.478592698046e-07	1.441034600177e-07
47.91337            	2.070813756505e-02	2.502697529835e-07	1.456802903707e-07
47.92337            	1.956386005846e-02	2.519911629724e-07	1.470444896435e-07
47.93337            	1.855658123734e-02	2.531532498168e-07	1.482111086657e-07
47.94337            	1.764240289012e-02	2.538365434096e-07	1.491570496835e-07
47.95337            	1.683480846508e-02	2.539778654902e-07	1.498855915774e-07
47.96337            	1.619807456452e-02	2.536305982901e-07	1.503962309951e-07
47.97337            	1.558686742708e-02	2.528785722987e-07	1.506902670116e-07
47.98337            	1.519987726964e-02	2.517430594053e-07	1.507473034787e-07
47.99337            	1.551538754645e-02	2.501414217763e-07	1.505499268836e-07
48.00337            	1.660219863079e-02	2.480769240905e-07	1.500681214998e-07
48.01337            	1.800590786989e-02	2.456943779053e-07	1.492835946825e-07
48.02337            	1.962595458536e-02	2.431909604507e-07	1.481993420292e-07
48.03337            	2.134210920979e-02	2.404115749390e-07	1.468538882352e-07
48.04337            	2.330135439345e-02	2.372532878648e-07	1.452402846124e-07
48.05337            	2.523917555591e-02	2.336847691135e-07	1.434240877309e-07
48.06337            	2.731458257500e-02	2.297540902733e-07	1.413862515411e-07
48.07337            	2.931046559560e-02	2.253885139289e-07	1.391402032101e-07
48.08337            	3.133285943944e-02	2.204223149355e-07	1.367054117155e-07
48.09337            	3.328027847653e-02	2.151225340543e-07	1.340620805324e-07
48.10337            	3.527963412916e-02	2.096075477331e-07	1.312197516196e-07
48.11337            	3.721288073120e-02	2.037921915183e-07	1.281678599960e-07
48.12337            	3.895940652796e-02	1.977215739685e-07	1.249334991947e-07
48.13337            	4.057434457871e-02	1.913327266172e-07	1.215575160663e-07
48.14337            	4.207072196193e-02	1.848617976679e-07	1.180418701921e-07
48.15337            	4.343420341613e-02	1.784486254154e-07	1.144315107479e-07
48.16337            	4.421019505315e-02	1.722251631082e-07	1.107598438356e-07
48.17337            	4.453320895864e-02	1.664909369129e-07	1.070856587617e-07
48.18337            	4.451523360610e-02	1.618080979737e-07	1.035307122445e-07
48.19337            	4.437382705730e-02	1.588843729828e-07	1.002746765592e-07
48.20337            	4.373774189713e-02	1.574796268345e-07	9.756821067212e-08
48.21337            	4.288483220295e-02	1.572218293420e-07	9.609036805566e-08
48.22337            	4.199818186117e-02	1.588561694580e-07	9.715821236536e-08
48.23337            	4.097913389342e-02	1.628931833876e-07	1.000344603040e-07
48.24337            	4.056541766879e-02	1.684960404931e-07	1.035299789330e-07
48.25337            	4.070569641924e-02	1.745923457340e-07	1.072035522769e-07
48.26337            	3.911139546844e-02	1.808209861171e-07	1.108953150542e-07
48.27337            	3.685031310572e-02	1.869737890539e-07	1.145433441079e-07
48.28337            	3.345868387191e-02	1.930177113872e-07	1.180809953957e-07
48.29337            	3.067821633539e-02	1.988087950799e-07	1.214687304831e-07
48.30337            	2.823133180496e-02	2.043759850845e-07	1.246765694852e-07
48.31337            	2.601985290696e-02	2.095544995682e-07	1.276902925601e-07
48.32337            	2.415639054547e-02	2.142668438273e-07	1.304939728824e-07
48.33337            	2.249139190494e-02	2.184333932883e-07	1.330731389124e-07
48.34337            	2.098265516127e-02	2.220610143964e-07	1.353997916838e-07
48.35337            	1.967062665717e-02	2.251763867538e-07	1.374636925801e-07
48.36337            	1.861093575324e-02	2.277469471841e-07	1.392578746687e-07
48.37337            	1.776082986652e-02	2.296898220139e-07	1.407933929706e-07
48.38337            	1.711255363935e-02	2.310510603441e-07	1.420362223033e-07
48.39337            	1.654849557228e-02	2.318259977465e-07	1.429924635784e-07
48.40337            	1.609969790246e-02	2.320400269880e-07	1.436733363560e-07
48.41337            	1.573323556043e-02	2.317399024414e-07	1.440921408393e-07
48.42337            	1.545447807237e-02	2.309184274934e-07	1.442625286630e-07
48.43337            	1.518701524565e-02	2.296191300365e-07	1.442098839937e-07
48.44337            	1.501817836458e-02	2.278157543485e-07	1.439342859275e-07
48.45337            	1.494566647894e-02	2.255916621232e-07	1.434358124219e-07
48.46337            	1.488538532636e-02	2.231209197462e-07	1.427220011096e-07
48.47337            	1.502025060080e-02	2.203934847555e-07	1.417898316980e-07
48.48337            	1.545351884157e-02	2.173598531154e-07	1.406512022537e-07
48.49337            	1.604240827862e-02	2.141432372855e-07	1.393112750952e-07
48.50337            	1.678776142079e-02	2.107709648210e-07	1.377667782778e-07
48.51337            	1.760192307629e-02	2.073253538016e-07	1.360334957904e-07
48.52337            	1.850363061119e-02	2.037339047641e-07	1.340943791055e-07
48.53337            	1.949617859239e-02	2.000507457759e-07	1.319743302796e-07
48.54337            	2.048875003002e-02	1.962709626460e-07	1.297119263510e-07
48.55337            	2.153837088864e-02	1.923968706646e-07	1.273348070268e-07
48.56337            	2.260158625175e-02	1.883455420720e-07	1.248426706137e-07
48.57337            	2.367343164308e-02	1.842148893287e-07	1.222296230917e-07
48.58337            	2.475622573855e-02	1.800304878484e-07	1.195305143654e-07
48.59337            	2.590921226829e-02	1.758625483393e-07	1.167503645896e-07
48.60337            	2.709749794885e-02	1.717585595138e-07	1.139112427668e-07
48.61337            	2.828447872019e-02	1.676331039111e-07	1.110319664311e-07
48.62337            	2.944123286180e-02	1.635419676667e-07	1.081167127665e-07
48.63337            	3.062515184733e-02	1.596181163118e-07	1.051797046697e-07
48.64337            	3.196164762088e-02	1.559245756665e-07	1.022221128565e-07
48.65337            	3.295178050586e-02	1.524734579625e-07	9.928784968992e-08
48.66337            	3.382075320700e-02	1.495910456390e-07	9.641601999759e-08
48.67337            	3.462877421201e-02	1.477102535618e-07	9.365312119851e-08
48.68337            	3.526977982729e-02	1.469444107657e-07	9.107243569495e-08
48.69337            	3.583431612312e-02	1.468674930297e-07	8.871714198139e-08
48.70337            	3.635042564621e-02	1.474915033592e-07	8.707143720740e-08
48.71337            	3.677810455621e-02	1.496741065183e-07	8.778661377969e-08
48.72337            	3.719843419231e-02	1.534423987696e-07	9.017122859420e-08
48.73337            	3.766339304141e-02	1.582239040124e-07	9.303820539120e-08
48.74337            	3.950922846469e-02	1.634205014027e-07	9.605065408343e-08
48.75337            	4.007386847754e-02	1.687628254474e-07	9.911491440093e-08
48.76337            	4.028177474486e-02	1.742995750377e-07	1.022111511381e-07
48.77337            	3.849614468488e-02	1.800419760501e-07	1.052967163280e-07
48.78337            	3.610750942075e-02	1.858684138702e-07	1.083659662270e-07
48.79337            	3.429123739798e-02	1.917477081417e-07	1.114027019725e-07
48.80337            	3.259121150042e-02	1.975600972850e-07	1.143928463663e-07
48.81337            	3.106311465262e-02	2.032961030925e-07	1.173077039194e-07
48.82337            	2.965236850972e-02	2.088442337289e-07	1.201266286075e-07
48.83337            	2.829928427582e-02	2.141224032120e-07	1.228308875843e-07
48.84337            	2.692026379081e-02	2.191639184666e-07	1.254198625706e-07
48.85337            	2.554040758613e-02	2.239447111137e-07	1.278752324862e-07
48.86337            	2.407674764824e-02	2.283650413405e-07	1.301923743822e-07
48.87337            	2.262845314040e-02	2.322677647623e-07	1.323481582621e-07
48.88337            	2.130048335666e-02	2.356887567022e-07	1.343181643642e-07
48.89337            	2.011020529661e-02	2.386359653556e-07	1.360903343011e-07
48.90337            	1.902847451084e-02	2.411379391142e-07	1.376727307145e-07
48.91337            	1.800743255743e-02	2.431449980848e-07	1.390569237462e-07
48.92337            	1.713693092929e-02	2.446829949268e-07	1.402400295887e-07
48.93337            	1.633275051780e-02	2.456666784954e-07	1.411995149447e-07
48.94337            	1.565280348985e-02	2.461528175249e-07	1.419705808849e-07
48.95337            	1.509724446165e-02	2.461915115647e-07	1.425212749191e-07
48.96337            	1.470501859755e-02	2.458020892649e-07	1.428279167804e-07
48.97337            	1.460892157960e-02	2.449640489030e-07	1.428744293766e-07
48.98337            	1.530580953675e-02	2.437350573305e-07	1.426705601915e-07
48.99337            	1.650989296448e-02	2.421388706465e-07	1.421848330811e-07
49.00337            	1.791502913006e-02	2.403588504410e-07	1.413846363264e-07
49.01337            	1.951320169478e-02	2.382162762164e-07	1.402459368508e-07
49.02337            	2.115346014615e-02	2.357682938654e-07	1.388061979681e-07
49.03337            	2.292383114880e-02	2.330631499030e-07	1.371000550116e-07
49.04337            	2.477321640380e-02	2.298666488871e-07	1.351315393064e-07
49.05337            	2.664246483829e-02	2.262556803372e-07	1.329529140377e-07
49.06337            	2.854349942479e-02	2.222139917625e-07	1.305571645617e-07
49.07337            	3.052062949022e-02	2.177005312727e-07	1.279463916481e-07
49.08337            	3.240700797242e-02	2.127570379469e-07	1.251321599336e-07
49.09337            	3.422675930754e-02	2.074398770804e-07	1.221399868115e-07
49.10337            	3.611202813965e-02	2.017977578506e-07	1.189708194514e-07
49.11337            	3.771813211122e-02	1.958040855116e-07	1.156549624492e-07
49.12337            	3.935332786068e-02	1.896538923816e-07	1.122255695152e-07
49.13337            	4.083325927099e-02	1.833694466133e-07	1.086914722332e-07
49.14337            	4.184401282839e-02	1.770828583202e-07	1.051026434888e-07
49.15337            	4.230484207249e-02	1.710430705036e-07	1.015013321501e-07
49.16337            	4.250907770304e-02	1.655720812059e-07	9.795979597994e-08
