# Forces            
# CofR              : (1.500000000000e+00 0.000000000000e+00 5.000000000000e-01)
# Time              forces(pressure viscous)	moments(pressure viscous)
0.58337             	((-5.998530472215e-03 1.901301054307e-08 1.403437126679e-04) (-6.125686630580e-04 1.688546408177e-05 1.821698730185e-04)) ((6.588011200124e-05 1.803001898707e-02 2.813391416410e-03) (7.094945661808e-05 4.210142401356e-04 7.272185314280e-05))
0.59337             	((-1.508144711212e-02 4.813017381794e-08 2.244711681603e-04) (-6.157917471799e-04 2.200956499540e-05 1.503775292384e-04)) ((6.361081719287e-05 1.890587904915e-02 4.269741141995e-03) (6.230088109481e-05 3.797131068808e-04 6.699012202197e-05))
0.60337             	((-2.732476509447e-02 8.846041698231e-08 1.706440589998e-04) (-6.663868165698e-04 2.636045667342e-05 1.040339339939e-04)) ((3.836386057746e-05 1.956103621409e-02 6.132960925422e-03) (5.143566462402e-05 3.121779819985e-04 6.917734330251e-05))
0.61337             	((-4.386381312399e-02 1.450401227257e-07 -1.089273167955e-04) (-7.653636923270e-04 2.914401525163e-05 4.631531153082e-05)) ((-2.115221472253e-05 1.993592395294e-02 8.544307603335e-03) (3.909839573547e-05 2.275264853226e-04 8.040956388361e-05))
0.62337             	((-6.475592573946e-02 2.200101958064e-07 -7.294432346573e-04) (-9.038953715947e-04 3.023097920980e-05 -1.886820723842e-05)) ((-1.292539087832e-04 1.975469439444e-02 1.148040468143e-02) (2.620549470475e-05 1.335154391920e-04 9.931656692695e-05))
0.63337             	((-8.830779472260e-02 3.098175686690e-07 -1.771687225001e-03) (-1.065909922163e-03 3.008664873024e-05 -9.134564262186e-05)) ((-2.955681496624e-04 1.896312984124e-02 1.473558516701e-02) (1.275490350629e-05 3.092168286391e-05 1.228989330144e-04))
0.64337             	((-1.127648817098e-01 4.103636073949e-07 -3.252441682795e-03) (-1.243053972199e-03 2.842087394353e-05 -1.479744176993e-04)) ((-5.222526356729e-04 1.746453283560e-02 1.810914114107e-02) (1.648482415997e-06 -4.309317151454e-05 1.509257428442e-04))
0.65337             	((-1.357517059774e-01 5.143529453679e-07 -5.100281694395e-03) (-1.424077528201e-03 2.500213120012e-05 -1.675745463279e-04)) ((-7.993157880664e-04 1.508734565551e-02 2.127651982143e-02) (-4.442217212395e-06 -5.908750364001e-05 1.826071081034e-04))
0.66337             	((-1.576155998205e-01 6.232959335893e-07 -7.284020380231e-03) (-1.609667506940e-03 2.162664579660e-05 -1.918819759155e-04)) ((-1.120867268294e-03 1.166008618455e-02 2.425493452745e-02) (-1.157955801613e-05 -8.355673717592e-05 2.149991728913e-04))
0.67337             	((-1.783187069481e-01 7.371857990360e-07 -9.761306553107e-03) (-1.781644940426e-03 1.212829040603e-05 -2.338820506893e-04)) ((-1.483979023340e-03 7.750040890258e-03 2.710978654314e-02) (-2.234856906318e-05 -1.377447885400e-04 2.560770536165e-04))
