# Residuals         
# Time              	p_rgh               	k                   	omega               
543.0115824009      	4.810651469060e-05	7.226068998619e-07	9.394678292183e-08
543.0145824009      	4.775077153188e-05	7.293664615203e-07	9.349264548905e-08
543.0175824009      	4.738402058548e-05	7.332988422399e-07	9.351396671091e-08
543.0205824009      	4.755442224692e-05	7.280841262482e-07	9.366037840586e-08
543.0235824009      	4.736752775495e-05	7.281528300793e-07	9.268300657073e-08
543.0265824009      	4.763006021400e-05	7.379179443631e-07	9.301437693245e-08
543.0295824009      	4.702512843288e-05	7.413762619905e-07	9.300462775532e-08
543.0325824009      	4.748792792730e-05	7.336717413625e-07	9.334525577521e-08
543.0355824009      	4.719426440997e-05	7.392796405022e-07	9.340901161727e-08
543.0385824009      	4.705933639353e-05	7.487077989710e-07	9.355024301242e-08
543.0415824009      	4.705020904938e-05	7.479673659631e-07	9.280563855167e-08
543.0445824009      	4.727896944689e-05	7.441976167537e-07	9.268986458579e-08
543.0475824009      	4.722136615554e-05	7.443649793663e-07	9.308621535188e-08
543.0505824009      	4.669930056116e-05	7.545897954567e-07	9.317985949408e-08
543.0535824009      	4.641837806384e-05	7.577631252975e-07	9.232793980775e-08
543.0565824009      	4.641183213652e-05	7.516413393079e-07	9.205038899334e-08
543.0595824009      	4.642716225270e-05	7.520846242481e-07	9.097672661183e-08
543.0625824009      	4.642579310612e-05	7.578494028843e-07	9.142178139204e-08
543.0655824009      	4.646271180166e-05	7.574229820399e-07	9.095695301916e-08
543.0685824009      	4.628687076752e-05	7.565349202770e-07	9.043424220642e-08
543.0715824009      	4.662775551439e-05	7.626675214929e-07	9.154742413177e-08
543.0745824009      	4.645962938068e-05	7.678791861462e-07	9.167943159777e-08
543.0775824009      	4.652634297845e-05	7.685798589259e-07	9.126648245547e-08
543.0805824009      	4.652542083125e-05	7.709132970098e-07	9.084702081685e-08
543.0835824009      	4.657808648150e-05	7.706941675061e-07	9.100366552130e-08
543.0865824009      	4.641825052811e-05	7.722153663998e-07	9.058646536437e-08
543.0895824009      	4.625930159054e-05	7.743466017626e-07	9.116154196221e-08
543.0925824009      	4.654523407269e-05	7.739748583471e-07	9.076358758261e-08
543.0955824009      	4.664436037108e-05	7.782526976945e-07	9.013172489136e-08
543.0985824009      	4.700213908304e-05	7.826632668069e-07	9.031187085499e-08
543.1015824009      	4.737077891796e-05	7.808337449896e-07	9.047953917226e-08
543.1045824009      	4.744114792431e-05	7.801268127779e-07	9.045989002959e-08
543.1075824009      	4.747935244957e-05	7.840364088922e-07	9.017795129974e-08
543.1105824009      	4.765732610189e-05	7.862810255111e-07	9.091324758584e-08
543.1135824009      	4.766513438574e-05	7.831815830421e-07	8.945719487578e-08
543.1165824009      	4.781331334244e-05	7.881163992079e-07	8.905117984565e-08
543.1195824009      	4.708661703613e-05	7.892611340841e-07	8.950720517904e-08
543.1225824009      	4.729548471118e-05	7.908095272659e-07	8.894777561359e-08
543.1255824009      	4.722167098367e-05	7.946104637139e-07	8.882697071398e-08
543.1285824009      	4.682989810123e-05	7.912607634739e-07	8.928829733710e-08
543.1315824009      	4.660544425306e-05	7.949566790831e-07	8.810502418700e-08
543.1345824009      	4.638297113709e-05	8.010821410154e-07	8.928478057209e-08
543.1375824009      	4.619286606003e-05	7.992557513757e-07	8.909598260725e-08
543.1405824009      	4.625834482934e-05	7.973159005722e-07	8.804614877214e-08
543.1435824009      	4.633624846738e-05	8.029849359213e-07	8.868228289718e-08
543.1465824009      	4.636258874630e-05	8.065696232261e-07	8.960550349195e-08
543.1495824009      	4.684938622653e-05	8.028871223872e-07	8.985597352623e-08
543.1525824009      	4.638768584815e-05	8.048187598462e-07	8.900143499609e-08
543.1555824009      	4.656357545707e-05	8.147930654833e-07	8.899678609206e-08
543.1585824009      	4.638535983575e-05	8.167731090648e-07	9.030027513083e-08
543.1615824009      	4.639084422805e-05	8.084391599390e-07	9.023410474421e-08
543.1645824009      	4.619326882933e-05	8.063411468761e-07	8.989592240392e-08
543.1675824009      	4.614077943070e-05	8.140397115473e-07	8.890580392172e-08
543.1705824009      	4.621762352472e-05	8.157068692751e-07	8.930566400480e-08
543.1735824009      	4.632537588824e-05	8.098281913006e-07	8.908067752160e-08
543.1765824009      	4.626529847513e-05	8.090844672309e-07	8.931063252497e-08
543.1795824009      	4.612469995452e-05	8.141913560576e-07	8.961612734667e-08
543.1825824009      	4.620899683598e-05	8.211755814474e-07	8.994278927347e-08
543.1855824009      	4.614884138204e-05	8.239458756246e-07	8.979392929843e-08
543.1885824009      	4.610087169826e-05	8.150252951021e-07	9.032432282146e-08
543.1915824009      	4.616283467011e-05	8.133084305861e-07	8.944812903831e-08
543.1945824009      	4.604256630289e-05	8.247765832225e-07	8.952518701229e-08
543.1975824009      	4.582971230704e-05	8.255460724783e-07	9.043342846294e-08
543.2005824009      	4.581618588531e-05	8.196902561881e-07	8.985017534225e-08
543.2035824009      	4.575956267528e-05	8.271500475857e-07	8.907475306620e-08
543.2065824009      	4.569736167942e-05	8.333183562661e-07	9.033350313370e-08
543.2095824009      	4.601101120810e-05	8.232387805329e-07	9.110602426125e-08
543.2125824009      	4.602065861456e-05	8.202343876570e-07	9.000327339263e-08
543.2155824009      	4.630736325468e-05	8.304001516737e-07	8.987182641160e-08
543.2185824009      	4.650234655728e-05	8.344280390750e-07	9.073524704711e-08
543.2215824009      	4.660184409660e-05	8.314294261320e-07	9.042003170662e-08
543.2245824009      	4.652612442773e-05	8.311527586432e-07	9.037399408990e-08
543.2275824009      	4.634696659465e-05	8.267415398403e-07	9.069634001809e-08
543.2305824009      	4.649421195986e-05	8.247228228155e-07	9.017244664245e-08
543.2335824009      	4.650310513839e-05	8.274001777737e-07	9.046503394772e-08
543.2365824009      	4.637939054678e-05	8.300609384231e-07	9.047468368863e-08
543.2395824009      	4.655534554671e-05	8.279569583684e-07	9.136757504744e-08
543.2425824009      	4.662034189143e-05	8.281057657258e-07	9.178976779665e-08
543.2455824009      	4.687812224553e-05	8.350024753947e-07	9.176732319839e-08
543.2485824009      	4.706582710276e-05	8.305070213575e-07	9.122779279860e-08
543.2515824009      	4.695173785647e-05	8.259796130603e-07	9.095406521552e-08
543.2545824009      	4.689001009696e-05	8.363333880548e-07	9.087803750624e-08
543.2575824009      	4.739489883732e-05	8.362627863382e-07	9.120280103392e-08
543.2605824009      	4.785471118645e-05	8.291071525373e-07	9.092616947520e-08
543.2635824009      	4.801948122000e-05	8.325670145619e-07	9.022700262284e-08
543.2665824009      	4.786217196271e-05	8.333881113895e-07	9.048551677884e-08
543.2695824009      	4.830526395629e-05	8.334028789075e-07	9.090614679072e-08
543.2725824009      	4.832585969930e-05	8.324458699113e-07	9.089094485286e-08
543.2755824009      	4.847315031025e-05	8.330677758829e-07	9.026291476284e-08
543.2785824009      	4.870966929977e-05	8.387581826464e-07	9.112823583296e-08
543.2815824009      	4.871300865771e-05	8.350210846025e-07	9.184742884666e-08
543.2845824009      	4.872690445732e-05	8.251170835803e-07	9.026452219728e-08
543.2875824009      	4.835495839654e-05	8.268646716206e-07	9.023986502317e-08
543.2905824009      	4.845760685530e-05	8.367500044830e-07	9.132417070474e-08
543.2935824009      	4.860467334148e-05	8.413811936536e-07	9.088797142975e-08
543.2965824009      	4.845010793370e-05	8.326996614751e-07	8.978704886804e-08
543.2995824009      	4.837813918572e-05	8.278471412864e-07	8.962648955536e-08
543.3025824009      	4.822134998863e-05	8.400374929612e-07	9.054851541483e-08
543.3055824009      	4.819478457985e-05	8.412466777924e-07	9.108317605939e-08
543.3085824009      	4.826401876323e-05	8.327229977946e-07	9.032097713419e-08
543.3115824009      	4.828467530776e-05	8.360123082506e-07	9.033900273109e-08
543.3145824009      	4.801654579332e-05	8.376082134304e-07	9.127800494291e-08
543.3175824009      	4.764375246227e-05	8.312655473798e-07	9.099689021443e-08
543.3205824009      	4.784097090756e-05	8.368741083988e-07	8.988590219135e-08
543.3235824009      	4.794586783996e-05	8.449176615245e-07	9.097997850401e-08
543.3265824009      	4.797286992274e-05	8.421336381243e-07	9.156278764418e-08
543.3295824009      	4.819689659191e-05	8.347852510185e-07	9.175437718522e-08
543.3325824009      	4.840655646677e-05	8.326271500515e-07	9.174278019627e-08
543.3355824009      	4.887956445433e-05	8.310209076085e-07	9.247937706489e-08
543.3385824009      	4.878349809642e-05	8.348747355665e-07	9.223502866867e-08
543.3415824009      	4.866880437887e-05	8.428636066370e-07	9.262827024766e-08
543.3445824009      	4.908544359292e-05	8.429968946927e-07	9.227548707254e-08
543.3475824009      	4.914604242732e-05	8.389559796768e-07	9.213625870980e-08
543.3505824009      	4.908959124892e-05	8.398244837243e-07	9.209792815698e-08
543.3535824009      	4.898099842873e-05	8.390719997254e-07	9.293183590929e-08
543.3565824009      	4.919914883348e-05	8.385930595318e-07	9.264696137460e-08
543.3595824009      	4.936490701656e-05	8.422710336644e-07	9.323649536797e-08
543.3625824009      	4.938002614748e-05	8.527594900311e-07	9.411953602513e-08
543.3655824009      	4.934737446775e-05	8.596299062764e-07	9.495201512232e-08
543.3685824009      	4.919361963696e-05	8.506307661146e-07	9.498199403900e-08
543.3715824009      	4.945403306007e-05	8.451408287435e-07	9.466259575816e-08
543.3745824009      	4.917227914216e-05	8.524859781427e-07	9.375477604627e-08
543.3775824009      	4.916824994581e-05	8.551497391266e-07	9.524159384829e-08
543.3805824009      	4.942131554988e-05	8.513246257030e-07	9.497762020398e-08
543.3835824009      	4.913405269996e-05	8.502094363200e-07	9.445532482059e-08
543.3865824009      	4.952732848824e-05	8.578853841836e-07	9.549956766597e-08
543.3895824009      	4.976862081520e-05	8.601786297892e-07	9.509607078620e-08
543.3925824009      	4.997692151079e-05	8.543008051268e-07	9.426757468662e-08
543.3955824009      	5.027136597498e-05	8.543015614632e-07	9.414779078217e-08
543.3985824009      	5.037859939988e-05	8.617212227180e-07	9.515356151446e-08
543.4015824009      	5.053343537268e-05	8.562157934597e-07	9.437161413250e-08
543.4045824009      	5.033608588958e-05	8.528768234631e-07	9.434997204835e-08
543.4075824009      	5.027432396334e-05	8.588302344645e-07	9.404721769808e-08
543.4105824009      	5.021535788957e-05	8.598545094310e-07	9.450356324401e-08
543.4135824009      	5.050576281241e-05	8.557076334417e-07	9.437591312565e-08
543.4165824009      	5.049511784601e-05	8.542078970354e-07	9.431983719927e-08
543.4195824009      	5.013414941916e-05	8.560284472435e-07	9.358060909784e-08
543.4225824009      	4.988007350867e-05	8.614067861888e-07	9.452171278167e-08
543.4255824009      	5.004578532926e-05	8.636388794069e-07	9.442648263604e-08
543.4285824009      	4.982484057891e-05	8.569833044976e-07	9.439631593291e-08
543.4315824009      	5.026385380830e-05	8.552085378163e-07	9.393801891643e-08
543.4345824009      	5.036880897925e-05	8.612413079257e-07	9.519197813757e-08
543.4375824009      	5.070706719415e-05	8.646954319687e-07	9.399189105390e-08
543.4405824009      	5.041411111419e-05	8.620039328828e-07	9.476195345270e-08
543.4435824009      	5.041179765464e-05	8.620663163013e-07	9.430500834422e-08
543.4465824009      	5.009715693109e-05	8.639150007775e-07	9.583211326579e-08
543.4495824009      	5.020710045623e-05	8.590619533025e-07	9.592360279688e-08
543.4525824009      	5.021977153185e-05	8.512544060309e-07	9.604029476457e-08
543.4555824009      	5.017766165231e-05	8.552407417283e-07	9.542740018330e-08
543.4585824009      	5.014618851686e-05	8.630081240698e-07	9.740019268785e-08
543.4615824009      	5.029010160259e-05	8.582951320952e-07	9.783548049573e-08
543.4645824009      	5.014626491287e-05	8.587916530613e-07	9.751310888131e-08
543.4675824009      	5.000761526815e-05	8.660736038672e-07	9.842949318701e-08
543.4705824009      	4.978317471246e-05	8.599933187128e-07	9.834918985703e-08
543.4735824009      	4.969940368781e-05	8.553703195851e-07	9.815834527697e-08
543.4765824009      	4.935337391394e-05	8.539800116944e-07	9.819721142862e-08
543.4795824009      	4.932522121169e-05	8.515203711764e-07	9.976881196256e-08
543.4825824009      	4.934354925559e-05	8.541017033330e-07	1.000446537154e-07
543.4855824009      	4.897022633009e-05	8.542917179275e-07	1.015842595736e-07
543.4885824009      	4.949299691578e-05	8.471831317811e-07	1.006501168085e-07
543.4915824009      	4.976958332515e-05	8.515183894283e-07	1.010719472384e-07
543.4945824009      	4.959525534297e-05	8.594143444982e-07	1.009918993994e-07
543.4975824009      	4.950055617434e-05	8.509521828215e-07	1.008563937683e-07
543.5005824009      	4.931966007906e-05	8.437609367010e-07	9.915836565527e-08
543.5035824009      	4.918720012799e-05	8.444932861909e-07	1.019806638748e-07
543.5065824009      	4.915740996149e-05	8.494303435065e-07	1.011365767152e-07
543.5095824009      	4.919599329627e-05	8.524698709446e-07	1.022203906749e-07
543.5125824009      	4.911407796637e-05	8.426934211424e-07	1.013274750508e-07
543.5155824009      	4.913466823936e-05	8.389343072558e-07	1.011035376184e-07
543.5185824009      	4.928841694236e-05	8.419183755414e-07	1.001064522824e-07
543.5215824009      	4.923963722433e-05	8.425417084211e-07	1.010448482602e-07
543.5245824009      	4.933137577139e-05	8.400576221025e-07	1.008154004724e-07
543.5275824009      	4.891679708065e-05	8.407575353094e-07	1.020775377037e-07
543.5305824009      	4.911139468827e-05	8.503555653490e-07	1.025952127004e-07
543.5335824009      	4.930909086550e-05	8.406017441850e-07	1.033189573354e-07
543.5365824009      	4.933385279181e-05	8.312630701561e-07	1.032007389840e-07
543.5395824009      	4.912568678271e-05	8.407827275702e-07	1.027117778992e-07
543.5425824009      	4.921465776099e-05	8.422141671270e-07	1.033408635552e-07
543.5455824009      	4.878809115641e-05	8.372329878638e-07	1.036644837836e-07
543.5485824009      	4.900888900494e-05	8.358964644427e-07	1.038004697443e-07
543.5515824009      	4.871897945927e-05	8.437905512091e-07	1.034650079193e-07
543.5545824009      	4.868263226584e-05	8.465339695559e-07	1.052028798089e-07
543.5575824009      	4.825083305469e-05	8.322591308153e-07	1.059563462014e-07
543.5605824009      	4.814296519213e-05	8.301360348957e-07	1.060718165315e-07
543.5635824009      	4.802139422204e-05	8.433241009156e-07	1.057252200940e-07
543.5665824009      	4.800899197747e-05	8.512918083524e-07	1.074933196791e-07
543.5695824009      	4.807119122326e-05	8.368210653322e-07	1.070295493884e-07
543.5725824009      	4.783464335757e-05	8.279200863090e-07	1.068750224904e-07
543.5755824009      	4.755237720163e-05	8.403564307776e-07	1.064962851240e-07
543.5785824009      	4.745537206387e-05	8.490953503940e-07	1.076674286510e-07
543.5815824009      	4.754404506604e-05	8.434226131552e-07	1.069222143185e-07
543.5845824009      	4.807103200611e-05	8.348388738576e-07	1.080183955229e-07
543.5875824009      	4.781766375657e-05	8.354610522459e-07	1.068720106188e-07
543.5905824009      	4.789613370856e-05	8.410433120852e-07	1.061062262205e-07
543.5935824009      	4.780749375908e-05	8.366851044307e-07	1.057923523755e-07
543.5965824009      	4.750453564859e-05	8.323482602413e-07	1.062063762418e-07
543.5995824009      	4.716777839762e-05	8.331563493041e-07	1.062919676852e-07
543.6025824009      	4.708597884551e-05	8.343470467487e-07	1.069217216704e-07
543.6055824009      	4.711876637236e-05	8.332832744234e-07	1.060905110640e-07
543.6085824009      	4.732331504117e-05	8.369676761707e-07	1.058310762323e-07
543.6115824009      	4.729241007135e-05	8.387553766420e-07	1.063197631331e-07
543.6145824009      	4.762730087579e-05	8.314053941664e-07	1.060869623641e-07
543.6175824009      	4.792183048524e-05	8.279859178106e-07	1.072793790194e-07
543.6205824009      	4.776052475028e-05	8.298756469451e-07	1.074192247806e-07
543.6235824009      	4.821322344912e-05	8.334022755251e-07	1.077345567701e-07
543.6265824009      	4.799870973942e-05	8.401673173251e-07	1.078997280793e-07
543.6295824009      	4.797740186601e-05	8.336231628042e-07	1.093354273497e-07
543.6325824009      	4.799786864212e-05	8.245782109265e-07	1.080002961177e-07
543.6355824009      	4.782598230778e-05	8.297007536923e-07	1.075606217195e-07
543.6385824009      	4.761361877962e-05	8.346164206211e-07	1.074846350190e-07
543.6415824009      	4.754195902312e-05	8.277320781806e-07	1.084482647275e-07
543.6445824009      	4.727863877089e-05	8.210952337167e-07	1.068001642862e-07
543.6475824009      	4.737122925378e-05	8.232913683634e-07	1.070831305347e-07
543.6505824009      	4.786497572277e-05	8.252052483015e-07	1.074324573388e-07
543.6535824009      	4.779757407725e-05	8.194667767663e-07	1.071668705729e-07
543.6565824009      	4.782482591498e-05	8.179182519401e-07	1.066872044206e-07
543.6595824009      	4.783558713867e-05	8.213322054746e-07	1.072138279789e-07
543.6625824009      	4.810179550208e-05	8.231815964905e-07	1.069323967116e-07
543.6655824009      	4.796761837798e-05	8.125752238144e-07	1.075156834093e-07
543.6685824009      	4.844153239874e-05	8.070934530524e-07	1.070356679819e-07
543.6715824009      	4.845575655532e-05	8.161925076002e-07	1.067586026571e-07
543.6745824009      	4.842778458667e-05	8.184731152254e-07	1.078387022646e-07
543.6775824009      	4.822419801213e-05	8.140797046426e-07	1.075220074375e-07
543.6805824009      	4.829598141837e-05	8.123052600966e-07	1.080500639476e-07
543.6835824009      	4.797689531236e-05	8.106743984245e-07	1.080812913019e-07
543.6865824009      	4.827589650381e-05	8.143436796730e-07	1.089019739821e-07
543.6895824009      	4.828311940006e-05	8.117295321902e-07	1.078074362137e-07
543.6925824009      	4.786634586001e-05	8.045236188018e-07	1.087409199555e-07
543.6955824009      	4.800209222479e-05	8.042137994397e-07	1.088797447506e-07
543.6985824009      	4.777697479299e-05	8.081678258198e-07	1.098690405976e-07
543.7015824009      	4.796410609348e-05	8.086032494882e-07	1.102764816043e-07
543.7045824009      	4.810189220274e-05	8.114749975774e-07	1.107461933102e-07
543.7075824009      	4.794606773783e-05	8.109743112847e-07	1.109168841008e-07
543.7105824009      	4.796787337812e-05	8.098040903042e-07	1.113922471525e-07
543.7135824009      	4.783231400964e-05	8.102890785029e-07	1.104006249657e-07
543.7165824009      	4.758923628601e-05	8.023091639377e-07	1.103115943314e-07
543.7195824009      	4.774156959625e-05	8.030036485835e-07	1.094309402501e-07
543.7225824009      	4.786217566994e-05	8.071744136924e-07	1.091586801509e-07
543.7255824009      	4.784571804034e-05	8.045704817667e-07	1.085029439293e-07
543.7285824009      	4.805980097373e-05	8.039106317479e-07	1.079972629735e-07
543.7315824009      	4.787380810197e-05	8.070433801392e-07	1.080499567872e-07
543.7345824009      	4.776486693202e-05	8.050551108452e-07	1.076852252527e-07
543.7375824009      	4.739576496002e-05	8.021406293943e-07	1.082717906508e-07
543.7405824009      	4.741091872779e-05	7.965118830339e-07	1.080371468779e-07
543.7435824009      	4.740722649694e-05	8.001439731862e-07	1.091859091344e-07
543.7465824009      	4.737460452042e-05	8.078994446740e-07	1.100084304902e-07
543.7495824009      	4.751787579292e-05	8.005852060380e-07	1.108247505993e-07
543.7525824009      	4.719237891347e-05	7.957877697541e-07	1.110636744876e-07
543.7555824009      	4.726905191782e-05	8.000154195511e-07	1.123011420586e-07
543.7585824009      	4.718908809935e-05	8.045575621651e-07	1.128682628554e-07
543.7615824009      	4.725186620036e-05	8.020549552687e-07	1.132201565079e-07
543.7645824009      	4.724780246696e-05	7.952429404570e-07	1.134439690496e-07
543.7675824009      	4.713948387721e-05	7.997164277705e-07	1.133287337026e-07
543.7705824009      	4.756442079310e-05	8.088601467266e-07	1.130275741705e-07
543.7735824009      	4.792134577080e-05	8.077313175349e-07	1.145571287161e-07
543.7765824009      	4.803588339984e-05	8.021824529373e-07	1.141198085449e-07
543.7795824009      	4.798018109423e-05	8.067072650485e-07	1.147357175654e-07
543.7825824009      	4.790423605910e-05	8.084445933494e-07	1.167014753114e-07
543.7855824009      	4.768512441128e-05	8.045109999716e-07	1.170103418131e-07
543.7885824009      	4.748234857104e-05	7.980999682640e-07	1.161949250060e-07
543.7915824009      	4.755367660609e-05	7.984854395820e-07	1.172954092828e-07
543.7945824009      	4.781746971125e-05	8.047140077609e-07	1.184557968327e-07
543.7975824009      	4.773628336363e-05	7.997810606131e-07	1.192597172514e-07
543.8005824009      	4.800613818055e-05	7.986951042802e-07	1.207189042832e-07
543.8035824009      	4.771067871084e-05	8.024968922843e-07	1.216913804275e-07
543.8065824009      	4.803836641563e-05	8.037901142200e-07	1.224485791989e-07
543.8095824009      	4.786317824563e-05	7.969996861789e-07	1.229859877866e-07
543.8125824009      	4.796088034200e-05	7.982356628915e-07	1.223192202338e-07
543.8155824009      	4.768904966008e-05	8.038666978879e-07	1.217408761802e-07
543.8185824009      	4.736371265914e-05	8.027351213509e-07	1.209996500608e-07
543.8215824009      	4.740643892991e-05	7.964422207225e-07	1.193167501194e-07
543.8245824009      	4.742318429702e-05	7.942138063258e-07	1.179916254775e-07
543.8275824009      	4.752339919693e-05	7.975346552640e-07	1.185631320728e-07
543.8305824009      	4.749959586557e-05	7.939047107217e-07	1.169516583210e-07
543.8335824009      	4.766116914295e-05	7.866772200721e-07	1.152525729937e-07
543.8365824009      	4.750300812190e-05	7.808827108286e-07	1.132598593467e-07
543.8395824009      	4.778917351031e-05	7.899030063451e-07	1.119197157692e-07
543.8425824009      	4.760659184275e-05	7.923314299768e-07	1.118899675651e-07
543.8455824009      	4.790388107750e-05	7.761905886327e-07	1.111016323509e-07
543.8485824009      	4.783734668072e-05	7.697206387236e-07	1.098932753290e-07
543.8515824009      	4.784534083503e-05	7.755794389448e-07	1.087794188451e-07
543.8545824009      	4.789392609799e-05	7.816657693491e-07	1.091216130277e-07
543.8575824009      	4.765665371135e-05	7.813729853295e-07	1.083684967509e-07
543.8605824009      	4.770697379676e-05	7.733123972079e-07	1.087844984255e-07
543.8635824009      	4.766223865494e-05	7.697657966106e-07	1.088394116875e-07
543.8665824009      	4.785724601983e-05	7.724662391035e-07	1.099213485049e-07
543.8695824009      	4.777102539285e-05	7.700535808530e-07	1.086599777526e-07
543.8725824009      	4.757980501354e-05	7.655877837810e-07	1.076385247098e-07
543.8755824009      	4.765839719938e-05	7.666119560985e-07	1.073783493009e-07
543.8785824009      	4.767151626193e-05	7.725638951128e-07	1.077044667684e-07
543.8815824009      	4.789619478250e-05	7.709784016311e-07	1.078709569420e-07
543.8845824009      	4.815074716748e-05	7.632724819517e-07	1.062020951593e-07
543.8875824009      	4.789375487175e-05	7.642650661602e-07	1.058709325845e-07
543.8905824009      	4.801968345093e-05	7.672336671804e-07	1.069855232913e-07
543.8935824009      	4.819008626516e-05	7.590350817757e-07	1.064602114515e-07
543.8965824009      	4.766803866493e-05	7.512736495390e-07	1.062053613929e-07
543.8995824009      	4.757213377266e-05	7.581208699062e-07	1.082294593759e-07
543.9025824009      	4.768719825914e-05	7.609568282164e-07	1.147978406766e-07
543.9055824009      	4.744223738092e-05	7.594866407022e-07	1.087402283255e-07
543.9085824009      	4.757052538221e-05	7.613988478143e-07	1.093086573897e-07
543.9115824009      	4.747132749684e-05	7.600384251906e-07	1.082345662496e-07
543.9145824009      	4.747973228874e-05	7.644875213690e-07	1.084794839883e-07
543.9175824009      	4.741646885842e-05	7.647175098916e-07	1.094032298232e-07
543.9205824009      	4.760139848874e-05	7.583594668434e-07	1.078989044496e-07
543.9235824009      	4.773364602491e-05	7.578366427967e-07	1.077945842306e-07
543.9265824009      	4.769798903467e-05	7.635625441964e-07	1.075413418954e-07
543.9295824009      	4.786917149291e-05	7.608530561965e-07	1.075033886775e-07
543.9325824009      	4.800982388948e-05	7.607634120658e-07	1.085403923262e-07
543.9355824009      	4.821047757222e-05	7.627018942032e-07	1.098200531169e-07
543.9385824009      	4.808690995063e-05	7.643296204247e-07	1.088231697101e-07
543.9415824009      	4.801741504810e-05	7.643058845577e-07	1.101682912820e-07
543.9445824009      	4.814265479674e-05	7.574068762197e-07	1.114636287194e-07
543.9475824009      	4.786354993158e-05	7.510940783649e-07	1.105641238964e-07
543.9505824009      	4.799898520199e-05	7.592608935242e-07	1.115282812044e-07
543.9535824009      	4.830160444514e-05	7.627983426441e-07	1.094061499937e-07
543.9565824009      	4.881317854778e-05	7.544821885826e-07	1.099130889372e-07
543.9595824009      	4.863202417448e-05	7.530661344133e-07	1.096657591203e-07
543.9625824009      	4.872753189416e-05	7.537760088476e-07	1.097908973799e-07
543.9655824009      	4.856822408146e-05	7.448472174036e-07	1.093814897566e-07
543.9685824009      	4.850020399930e-05	7.426601724809e-07	1.086353706028e-07
543.9715824009      	4.846765897567e-05	7.456471313348e-07	1.105935306397e-07
543.9745824009      	4.844015635054e-05	7.442228334914e-07	1.108195143287e-07
543.9775824009      	4.835322225573e-05	7.480259236759e-07	1.109299261493e-07
543.9805824009      	4.855049149447e-05	7.478008487508e-07	1.110850556708e-07
543.9835824009      	4.846743858410e-05	7.353523650433e-07	1.115592271923e-07
543.9865824009      	4.873826147735e-05	7.408112291420e-07	1.136685555814e-07
543.9895824009      	4.893936818972e-05	7.506699644990e-07	1.166060167369e-07
543.9925824009      	4.875377377123e-05	7.459841528362e-07	1.210309664201e-07
543.9955824009      	4.884327940095e-05	7.506690517977e-07	1.214421571151e-07
543.9985824009      	4.897211365286e-05	7.597465862918e-07	1.253976137960e-07
544.0015824009      	4.900386911585e-05	7.577453724761e-07	1.290668889192e-07
544.0045824009      	4.885917178914e-05	7.648660311936e-07	1.300644115730e-07
544.0075824009      	4.903653215750e-05	7.725787750534e-07	1.314431437040e-07
544.0105824009      	4.913115438440e-05	7.755123333114e-07	1.321174097898e-07
544.0135824009      	4.935535939240e-05	7.794621254275e-07	1.322626321017e-07
544.0165824009      	4.943788077578e-05	7.766331739718e-07	1.310107591444e-07
544.0195824009      	4.938459800732e-05	7.707389138260e-07	1.294574867902e-07
544.0225824009      	4.950439695535e-05	7.708508318447e-07	1.309284912274e-07
544.0255824009      	4.956234011711e-05	7.710472197830e-07	1.311258472036e-07
544.0285824009      	4.933394204517e-05	7.689527609507e-07	1.326980659571e-07
544.0315824009      	4.947531228474e-05	7.681122147878e-07	1.355974377370e-07
544.0345824009      	4.951116404312e-05	7.724411372959e-07	1.333629613673e-07
544.0375824009      	4.929260992239e-05	7.758495427710e-07	1.355854047475e-07
544.0405824009      	4.898523970184e-05	7.741122087009e-07	1.359753355505e-07
544.0435824009      	4.897033460109e-05	7.764872547713e-07	1.360654367546e-07
544.0465824009      	4.907322602011e-05	7.867238654072e-07	1.370910169805e-07
544.0495824009      	4.919348182734e-05	7.872416876016e-07	1.382225923407e-07
544.0525824009      	4.919995958959e-05	7.899571243519e-07	1.407518254263e-07
544.0555824009      	4.947498361084e-05	7.896050298295e-07	1.394751493444e-07
544.0585824009      	4.942407302385e-05	7.933285210820e-07	1.414391193799e-07
544.0615824009      	4.930799358962e-05	7.821733373250e-07	1.390246603926e-07
544.0645824009      	4.933913077436e-05	7.831717597937e-07	1.377297644550e-07
544.0675824009      	4.930740211085e-05	7.857357826978e-07	1.409200645097e-07
544.0705824009      	4.943872797687e-05	7.810879791699e-07	1.416616854567e-07
544.0735824009      	4.949341471085e-05	7.878265497030e-07	1.432288022692e-07
544.0765824009      	4.943883822846e-05	8.000622643550e-07	1.471273693530e-07
544.0795824009      	4.899199830739e-05	7.999751703102e-07	1.472153032820e-07
544.0825824009      	4.884245338767e-05	8.015576295425e-07	1.463745701752e-07
544.0855824009      	4.886989541317e-05	7.983980260479e-07	1.447914852588e-07
544.0885824009      	4.848595525195e-05	8.005036113529e-07	1.439849811223e-07
544.0915824009      	4.849179088158e-05	8.009156679965e-07	1.441542893799e-07
544.0945824009      	4.864762318455e-05	8.095891777093e-07	1.458516192542e-07
544.0975824009      	4.890554646216e-05	8.192490685453e-07	1.500473814977e-07
544.1005824009      	4.868077457649e-05	8.210893868752e-07	1.507343817452e-07
544.1035824009      	4.882592599905e-05	8.337781568713e-07	1.518241313605e-07
544.1065824009      	4.867968396046e-05	8.347911966491e-07	1.535768486128e-07
544.1095824009      	4.882938781180e-05	8.272871238992e-07	1.533580597495e-07
