# y+ ()             
# Time              	patch               	min                 	max                 	average             
70.38               	YMAX	3.616049458201e-01	1.751128772926e+03	2.419598214212e+02
70.38               	ZMIN	3.870635947953e-01	1.402096241443e+02	1.975458225246e+01
70.38               	bc_aft	1.351138471521e-01	2.496537329619e+02	2.663278815286e+01
70.38               	bc_bow	9.192782427347e-02	6.545225599694e+01	3.704568338773e+01
70.38               	bc_deck	7.202468430119e-01	1.634870397856e+01	6.468227231874e+00
70.38               	bc_duct	1.032516180926e+00	1.962890113963e+02	2.863499996727e+01
70.38               	bc_headbox	1.492076294156e+00	1.080264645745e+02	1.855903644715e+01
70.38               	bc_hull	1.422090221527e-01	5.174051474477e+01	2.345743513875e+01
70.38               	bc_hull_coarse	1.551156396743e+00	9.961694772252e+00	3.017815172602e+00
70.38               	bc_rudder	4.561687235023e-01	1.666972553336e+02	3.029032892166e+01
70.38               	bc_shaft	1.278066125105e+00	4.897950539563e+01	1.548533160208e+01
70.38               	bc_skeg	3.842531699018e+00	8.639992619161e+01	3.411904933539e+01
70.38               	bc_transom	1.000758725461e+00	1.063736231722e+02	1.912889419157e+01
70.38               	bc_wake	1.120934635535e+00	1.439642487931e+02	2.731604958417e+01
71.91               	YMAX	3.581620242883e-01	1.756795966844e+03	2.419053877243e+02
71.91               	ZMIN	3.643412867753e-01	1.598990351772e+02	1.996286907553e+01
71.91               	bc_aft	2.702698259667e-01	2.201894708795e+02	2.632949037966e+01
71.91               	bc_bow	1.234594513541e-01	6.549974149667e+01	3.701497955778e+01
71.91               	bc_deck	7.148999306630e-01	1.632630570249e+01	6.465528365650e+00
71.91               	bc_duct	9.895131995163e-01	1.735179866732e+02	2.862234543601e+01
71.91               	bc_headbox	9.551509965167e-01	1.281249975058e+02	1.611741439036e+01
71.91               	bc_hull	1.082608291857e-01	5.548523009610e+01	2.345432661789e+01
71.91               	bc_hull_coarse	1.526416279623e+00	9.953455075411e+00	3.038124861346e+00
71.91               	bc_rudder	3.366639731382e-01	1.447205264976e+02	2.899941025955e+01
71.91               	bc_shaft	2.704683341061e+00	8.371080332034e+01	1.667890184475e+01
71.91               	bc_skeg	4.260407824300e+00	7.995832327500e+01	2.707705734510e+01
71.91               	bc_transom	1.027197227038e+00	1.062525293657e+02	1.522906701836e+01
71.91               	bc_wake	8.222853845543e-01	1.456977313662e+02	2.706325738597e+01
73.44               	YMAX	3.560491268228e-01	1.758980886761e+03	2.417611792981e+02
73.44               	ZMIN	3.701901535509e-01	1.267218779480e+02	1.979529287905e+01
73.44               	bc_aft	2.681957904064e-01	2.121156347846e+02	2.620742256534e+01
73.44               	bc_bow	2.906324565945e-01	6.529635882982e+01	3.694905269035e+01
73.44               	bc_deck	7.115571580163e-01	1.634530361561e+01	6.451751574705e+00
73.44               	bc_duct	1.320799599985e+00	2.184450509217e+02	2.756780913437e+01
73.44               	bc_headbox	7.275839892406e-01	9.130987979899e+01	1.819793597098e+01
73.44               	bc_hull	1.061239887425e-01	5.244854419878e+01	2.344618512800e+01
73.44               	bc_hull_coarse	1.523757505113e+00	9.944873498476e+00	3.037595966348e+00
73.44               	bc_rudder	2.814693315794e-01	1.605306751756e+02	2.889357535719e+01
73.44               	bc_shaft	1.395143793874e+00	6.613147391645e+01	1.688233765326e+01
73.44               	bc_skeg	5.251689070120e-01	7.919056439473e+01	2.610266906388e+01
73.44               	bc_transom	8.602492155112e-01	1.043243288185e+02	1.088628740287e+01
73.44               	bc_wake	7.433308110986e-01	1.610550573848e+02	2.667199735918e+01
74.97               	YMAX	3.542297424829e-01	1.754235375281e+03	2.415699871283e+02
74.97               	ZMIN	3.884321936381e-01	1.408021722450e+02	1.984153108639e+01
74.97               	bc_aft	1.669052025612e-01	2.072882643545e+02	2.622356750029e+01
74.97               	bc_bow	1.779490711398e-01	6.497865810121e+01	3.696617877354e+01
74.97               	bc_deck	6.994839139173e-01	1.636077817096e+01	6.431437929915e+00
74.97               	bc_duct	6.739485450882e-01	1.437693366862e+02	2.744966614827e+01
74.97               	bc_headbox	1.174761469777e+00	7.221715725405e+01	1.558067795404e+01
74.97               	bc_hull	7.121968343400e-02	5.207224353086e+01	2.345700476463e+01
74.97               	bc_hull_coarse	1.550062826671e+00	9.904769275523e+00	3.027879473987e+00
74.97               	bc_rudder	3.427628169511e-01	1.956536450749e+02	2.752988712413e+01
74.97               	bc_shaft	9.807724421615e-01	6.399018342457e+01	1.535947714108e+01
74.97               	bc_skeg	7.308300980672e-01	6.251169187379e+01	2.028997524581e+01
74.97               	bc_transom	8.672569740193e-01	8.038479638187e+01	1.170743226939e+01
74.97               	bc_wake	6.129405378404e-01	1.398552528709e+02	2.653021295948e+01
76.5                	YMAX	3.529196731472e-01	1.747578206251e+03	2.413530854930e+02
76.5                	ZMIN	3.826885843548e-01	1.692955032789e+02	2.004922350186e+01
76.5                	bc_aft	2.550491497055e-01	2.143496020468e+02	2.604526909541e+01
76.5                	bc_bow	1.466670964708e-01	6.520819534859e+01	3.693850298722e+01
76.5                	bc_deck	6.980126988768e-01	1.635470290712e+01	6.434546669666e+00
76.5                	bc_duct	1.513593473852e+00	1.922597918333e+02	2.706950297898e+01
76.5                	bc_headbox	1.064536542273e+00	9.067079732903e+01	1.701608655099e+01
76.5                	bc_hull	1.139887342240e-01	5.168743793057e+01	2.344806645054e+01
76.5                	bc_hull_coarse	1.592264296184e+00	9.906466343812e+00	3.013272934194e+00
76.5                	bc_rudder	7.039805072061e-01	2.223815867792e+02	2.855921790070e+01
76.5                	bc_shaft	1.956824505078e+00	8.268829462673e+01	1.687958395546e+01
76.5                	bc_skeg	3.476445067232e+00	6.809558408087e+01	2.447310590987e+01
76.5                	bc_transom	1.176230911673e+00	8.061090986877e+01	1.245333610461e+01
76.5                	bc_wake	6.979187355877e-01	1.364708004000e+02	2.645416743599e+01
78.03               	YMAX	3.515344059672e-01	1.742935033820e+03	2.411993807245e+02
78.03               	ZMIN	3.809715296156e-01	1.643495022146e+02	1.983176605930e+01
78.03               	bc_aft	1.997907927499e-01	2.231656383778e+02	2.631141617217e+01
78.03               	bc_bow	2.404122016220e-01	6.518859387928e+01	3.695540177908e+01
78.03               	bc_deck	6.952566806647e-01	1.637773396758e+01	6.434486390671e+00
78.03               	bc_duct	8.759542484667e-01	1.585525520823e+02	2.665356119326e+01
78.03               	bc_headbox	1.078844957264e+00	8.416614402979e+01	1.485004299195e+01
78.03               	bc_hull	1.199959167875e-01	5.196434223402e+01	2.343494397536e+01
78.03               	bc_hull_coarse	1.454495522703e+00	9.881693757380e+00	3.024589506098e+00
78.03               	bc_rudder	3.015750196354e-01	2.390406777394e+02	2.787770017566e+01
78.03               	bc_shaft	1.797358586582e+00	7.817945445180e+01	1.570144523229e+01
78.03               	bc_skeg	9.078715225835e-01	7.562060622034e+01	2.456359171049e+01
78.03               	bc_transom	7.023845121120e-01	1.804286831729e+02	1.049551213729e+01
78.03               	bc_wake	6.624532564389e-01	1.347246395285e+02	2.654073657704e+01
79.56               	YMAX	3.501773336289e-01	1.741575887339e+03	2.410656046001e+02
79.56               	ZMIN	3.797654948715e-01	1.664723061646e+02	1.981262984537e+01
79.56               	bc_aft	3.109674623195e-01	2.226058967451e+02	2.627121220836e+01
79.56               	bc_bow	2.481441319259e-01	6.526386859962e+01	3.694398268988e+01
79.56               	bc_deck	6.965171426971e-01	1.637271164056e+01	6.424907132055e+00
79.56               	bc_duct	9.868428902455e-01	1.225144370976e+02	2.554623601308e+01
79.56               	bc_headbox	1.088703617468e+00	6.203622441297e+01	1.394027986654e+01
79.56               	bc_hull	1.184228069916e-01	5.172086980624e+01	2.341784395973e+01
79.56               	bc_hull_coarse	1.611702570863e+00	9.958545968159e+00	3.028167824523e+00
79.56               	bc_rudder	4.556505064609e-01	1.438429412224e+02	2.777643772797e+01
79.56               	bc_shaft	1.847872979075e+00	5.515526042672e+01	1.531031394642e+01
79.56               	bc_skeg	9.124216552581e-01	7.834693407094e+01	2.798247436905e+01
79.56               	bc_transom	9.234903112717e-01	1.154897015529e+02	7.974327451129e+00
79.56               	bc_wake	6.830308074682e-01	1.703980895731e+02	2.634775713696e+01
81.09               	YMAX	3.498134795723e-01	1.740858029291e+03	2.409251455072e+02
81.09               	ZMIN	3.815555548013e-01	1.478134132572e+02	2.000685111717e+01
81.09               	bc_aft	2.293600790017e-01	2.126559296216e+02	2.627201097918e+01
81.09               	bc_bow	3.538871556633e-01	6.529242203490e+01	3.696595452429e+01
81.09               	bc_deck	6.835795295663e-01	1.639064675698e+01	6.414830007735e+00
81.09               	bc_duct	1.298451941888e+00	1.388773108916e+02	2.708301001046e+01
81.09               	bc_headbox	1.365137910469e+00	6.822776820243e+01	1.769590790546e+01
81.09               	bc_hull	1.169950866488e-01	5.179520254502e+01	2.341132536817e+01
81.09               	bc_hull_coarse	1.506395482550e+00	9.882802055340e+00	3.008837409974e+00
81.09               	bc_rudder	4.828133427008e-01	1.880900690594e+02	2.914601091343e+01
81.09               	bc_shaft	1.884387175050e+00	4.914648714301e+01	1.455206211282e+01
81.09               	bc_skeg	2.429392791540e+00	5.616500724894e+01	2.481678991353e+01
81.09               	bc_transom	7.816042310444e-01	8.153630617846e+01	1.109475644436e+01
81.09               	bc_wake	7.939272595374e-01	1.568971035796e+02	2.664053400282e+01
82.62               	YMAX	3.483840783935e-01	1.745597753955e+03	2.408003605170e+02
82.62               	ZMIN	3.948066514248e-01	1.370122112487e+02	1.987042707998e+01
82.62               	bc_aft	2.384417589751e-01	2.223245565873e+02	2.633162836439e+01
82.62               	bc_bow	1.193979665337e-01	6.532774012661e+01	3.702032968819e+01
82.62               	bc_deck	6.973885254041e-01	1.642312091809e+01	6.404218371040e+00
82.62               	bc_duct	1.099916495111e+00	2.237138652404e+02	2.719880836514e+01
82.62               	bc_headbox	1.113888153902e+00	1.062320709337e+02	1.833919077644e+01
82.62               	bc_hull	8.266121191580e-02	5.203570282746e+01	2.341631312775e+01
82.62               	bc_hull_coarse	1.568078334427e+00	9.897281373219e+00	3.012803612824e+00
82.62               	bc_rudder	3.565340076430e-01	1.899993918381e+02	2.976457512549e+01
82.62               	bc_shaft	1.550340008367e+00	6.735557689166e+01	1.544237406790e+01
82.62               	bc_skeg	1.593903827480e+00	8.245948840155e+01	2.538500473760e+01
82.62               	bc_transom	1.138048032229e+00	1.005373049095e+02	1.050166746419e+01
82.62               	bc_wake	4.824236576837e-01	1.359698355634e+02	2.654157034011e+01
84.15               	YMAX	3.483539842797e-01	1.744070104184e+03	2.406991808677e+02
84.15               	ZMIN	4.130247789716e-01	1.470936068986e+02	1.993787308221e+01
84.15               	bc_aft	1.279950160922e-01	1.929636964916e+02	2.610270620124e+01
84.15               	bc_bow	2.411134983399e-01	6.533013680402e+01	3.696487144891e+01
84.15               	bc_deck	7.011376921080e-01	1.643254771839e+01	6.399767775946e+00
84.15               	bc_duct	6.079608659975e-01	1.569720953622e+02	2.829509982954e+01
84.15               	bc_headbox	1.086799192189e+00	8.177315702681e+01	1.711087553841e+01
84.15               	bc_hull	1.143949392454e-01	5.218434001132e+01	2.340477868127e+01
84.15               	bc_hull_coarse	1.504474535167e+00	9.881554310419e+00	3.011653968231e+00
84.15               	bc_rudder	2.531925463656e-01	1.568842475289e+02	2.903019472066e+01
84.15               	bc_shaft	1.646985185318e+00	4.867293930561e+01	1.500073346367e+01
84.15               	bc_skeg	4.890598271934e+00	6.199185648943e+01	2.328190864922e+01
84.15               	bc_transom	8.380336328783e-01	8.211401932494e+01	7.440596809281e+00
84.15               	bc_wake	4.648544594923e-01	1.361224761152e+02	2.631308215257e+01
85.68               	YMAX	3.478032601946e-01	1.738001333908e+03	2.405920587258e+02
85.68               	ZMIN	4.183149985121e-01	1.610019924909e+02	1.989342904412e+01
85.68               	bc_aft	2.213647964961e-01	2.235032966923e+02	2.611894910543e+01
85.68               	bc_bow	3.177328355338e-01	6.535469240154e+01	3.699361916207e+01
85.68               	bc_deck	7.016126602271e-01	1.643443992761e+01	6.379165109826e+00
85.68               	bc_duct	1.113463031735e+00	1.411882059823e+02	2.850005937733e+01
85.68               	bc_headbox	1.531206517428e+00	1.137442301066e+02	1.792604972698e+01
85.68               	bc_hull	5.840058937047e-02	5.213484539258e+01	2.339333729529e+01
85.68               	bc_hull_coarse	1.495323319626e+00	9.902605309494e+00	3.015202186422e+00
85.68               	bc_rudder	4.266244633254e-01	1.834413139040e+02	2.934356969600e+01
85.68               	bc_shaft	1.594153720761e+00	7.761386463365e+01	1.629722153016e+01
85.68               	bc_skeg	1.668411350289e+00	7.617207374654e+01	2.089536290410e+01
85.68               	bc_transom	9.215275351486e-01	7.186375340175e+01	9.713564813997e+00
85.68               	bc_wake	5.486940903361e-01	1.363690891705e+02	2.619195595961e+01
87.21               	YMAX	3.476133604581e-01	1.730352254169e+03	2.404586996300e+02
87.21               	ZMIN	4.100937251624e-01	1.584578345307e+02	1.977566069208e+01
87.21               	bc_aft	2.120569796811e-01	2.223972629090e+02	2.601198487652e+01
87.21               	bc_bow	2.337620198756e-01	6.529290528218e+01	3.706950539181e+01
87.21               	bc_deck	6.920913940258e-01	1.644194404537e+01	6.388386730085e+00
87.21               	bc_duct	1.014136065892e+00	1.892667623391e+02	2.792745559952e+01
87.21               	bc_headbox	1.122138427027e+00	8.862208451692e+01	1.900430216238e+01
87.21               	bc_hull	1.162943364479e-01	5.258589029734e+01	2.337769211266e+01
87.21               	bc_hull_coarse	1.523728660972e+00	9.891809844902e+00	3.015181566802e+00
87.21               	bc_rudder	3.843985017107e-01	1.439658079607e+02	2.890745382266e+01
87.21               	bc_shaft	2.617907494150e+00	4.987454240758e+01	1.618451944714e+01
87.21               	bc_skeg	3.537247210396e+00	9.255202724314e+01	3.525582752589e+01
87.21               	bc_transom	9.500191132061e-01	9.425335491089e+01	1.944818923042e+01
87.21               	bc_wake	9.355065930654e-01	1.374322098081e+02	2.630747323664e+01
88.74               	YMAX	3.474320752925e-01	1.733501712262e+03	2.403317386499e+02
88.74               	ZMIN	3.950456271391e-01	1.586278012595e+02	1.980602088800e+01
88.74               	bc_aft	2.682536736542e-01	2.030607948952e+02	2.592959151714e+01
88.74               	bc_bow	9.603470290257e-02	6.562580691663e+01	3.705283724529e+01
88.74               	bc_deck	7.045490831041e-01	1.647386630192e+01	6.368723365155e+00
88.74               	bc_duct	1.121514143466e+00	1.458441345118e+02	2.722327948445e+01
88.74               	bc_headbox	8.545003370398e-01	9.981628094762e+01	1.807899276709e+01
88.74               	bc_hull	1.110643357685e-01	7.502015234407e+01	2.339420319710e+01
88.74               	bc_hull_coarse	1.627773344783e+00	9.936726129143e+00	3.018948996846e+00
88.74               	bc_rudder	3.193994935560e-01	1.582114763477e+02	2.612729466652e+01
88.74               	bc_shaft	1.711766956886e+00	7.861007062706e+01	1.530542598639e+01
88.74               	bc_skeg	5.335391089127e-01	6.540496861152e+01	2.591816338784e+01
88.74               	bc_transom	8.961309407551e-01	1.150994581280e+02	1.001950466477e+01
88.74               	bc_wake	6.297466889717e-01	1.338026423856e+02	2.573412868683e+01
90.27               	YMAX	3.469643764713e-01	1.740566425396e+03	2.402363770284e+02
90.27               	ZMIN	3.912810019672e-01	1.365931143760e+02	1.960851078095e+01
90.27               	bc_aft	1.911416419708e-01	2.204855399095e+02	2.618973828751e+01
90.27               	bc_bow	2.791563014740e-01	6.558822484785e+01	3.707038375306e+01
90.27               	bc_deck	6.990009696754e-01	1.649336597702e+01	6.354230644283e+00
90.27               	bc_duct	1.180159216120e+00	1.801103995030e+02	2.747996862370e+01
90.27               	bc_headbox	1.546179736267e+00	8.583063479482e+01	2.077090598971e+01
90.27               	bc_hull	1.132784062079e-01	5.265974707132e+01	2.338053485943e+01
90.27               	bc_hull_coarse	1.513985948363e+00	9.904326458827e+00	3.008306041388e+00
90.27               	bc_rudder	2.859786641686e-01	1.539040242258e+02	2.743618392586e+01
90.27               	bc_shaft	2.061649855397e+00	5.696931439000e+01	1.521903929491e+01
90.27               	bc_skeg	1.184745165206e+00	6.173510720508e+01	2.570029712120e+01
90.27               	bc_transom	7.833254421334e-01	8.680681596843e+01	6.463381079910e+00
90.27               	bc_wake	9.619993331783e-01	1.345973898719e+02	2.588411140632e+01
91.8                	YMAX	3.469155567488e-01	1.733687259608e+03	2.400450559435e+02
91.8                	ZMIN	3.919513014297e-01	1.396151854699e+02	1.957122595441e+01
91.8                	bc_aft	3.261503857060e-01	2.066966852701e+02	2.624391345208e+01
91.8                	bc_bow	2.220598972231e-01	6.532689518421e+01	3.708909934163e+01
91.8                	bc_deck	7.068350187192e-01	1.651893912375e+01	6.342247167223e+00
91.8                	bc_duct	1.147824679673e+00	1.348076897203e+02	2.708808218264e+01
91.8                	bc_headbox	6.577894927394e-01	1.102969693135e+02	2.079118275475e+01
91.8                	bc_hull	9.259658904597e-02	5.250503830324e+01	2.338024696492e+01
91.8                	bc_hull_coarse	1.603973561775e+00	9.908136554642e+00	3.010165407459e+00
91.8                	bc_rudder	4.679587742574e-01	1.533504635259e+02	2.617212876589e+01
91.8                	bc_shaft	1.666851320025e+00	6.090522620928e+01	1.414137119637e+01
91.8                	bc_skeg	2.849042678978e+00	5.899842645900e+01	2.650639054020e+01
91.8                	bc_transom	7.468224825505e-01	7.344283451009e+01	8.662439298236e+00
91.8                	bc_wake	8.003533061655e-01	1.337866735286e+02	2.559435673128e+01
93.33               	YMAX	3.465360816814e-01	1.733187564088e+03	2.398046797312e+02
93.33               	ZMIN	3.867897249346e-01	1.642921175562e+02	1.957078697695e+01
93.33               	bc_aft	1.342381947024e-01	2.231782629402e+02	2.599357420295e+01
93.33               	bc_bow	1.543469941104e-01	6.531775290342e+01	3.710439382120e+01
93.33               	bc_deck	6.915473565349e-01	1.651927227727e+01	6.317823779400e+00
93.33               	bc_duct	9.545520876427e-01	1.702642385696e+02	2.743658762513e+01
93.33               	bc_headbox	1.015374959698e+00	1.296024461747e+02	2.095021237167e+01
93.33               	bc_hull	7.900348963780e-02	5.277046608669e+01	2.334701631482e+01
93.33               	bc_hull_coarse	1.578565507718e+00	9.935255737883e+00	2.995668399898e+00
93.33               	bc_rudder	1.129521612613e-01	1.568155476614e+02	2.853028336699e+01
93.33               	bc_shaft	1.326225538137e+00	8.663546852726e+01	1.709230654001e+01
93.33               	bc_skeg	2.506505288472e+00	9.302614384912e+01	2.825348682386e+01
93.33               	bc_transom	7.540568555777e-01	1.202839406135e+02	1.283700735243e+01
93.33               	bc_wake	6.388750414453e-01	1.323366788536e+02	2.540757691802e+01
94.86               	YMAX	3.466141415453e-01	1.736336227115e+03	2.395378348336e+02
94.86               	ZMIN	3.605794284522e-01	1.538297085898e+02	1.963714763428e+01
94.86               	bc_aft	3.035861173610e-01	2.252716776736e+02	2.586240885689e+01
94.86               	bc_bow	2.874741410047e-01	6.525687490827e+01	3.711260794829e+01
94.86               	bc_deck	7.028821894449e-01	1.650185731005e+01	6.323199707036e+00
94.86               	bc_duct	1.287751790137e+00	1.617244101263e+02	2.699087038935e+01
94.86               	bc_headbox	9.392677949371e-01	1.107921454616e+02	1.616659558767e+01
94.86               	bc_hull	1.071039019361e-01	5.268683842214e+01	2.331447026803e+01
94.86               	bc_hull_coarse	1.297989111757e+00	9.938655946557e+00	2.993995200083e+00
94.86               	bc_rudder	4.883326903345e-01	1.569070540980e+02	2.878358002939e+01
94.86               	bc_shaft	2.154813893773e+00	7.250175279284e+01	1.551658731223e+01
94.86               	bc_skeg	1.020122576417e+00	7.316080705225e+01	2.625301934922e+01
94.86               	bc_transom	1.017824001798e+00	1.048957108721e+02	1.038424500423e+01
94.86               	bc_wake	6.731541131152e-01	1.312832160315e+02	2.550723120508e+01
96.39               	YMAX	3.470864976816e-01	1.733010620739e+03	2.393143140651e+02
96.39               	ZMIN	3.293594115658e-01	1.505415798062e+02	1.949846293539e+01
96.39               	bc_aft	4.084363998349e-01	2.199797741661e+02	2.622527071003e+01
96.39               	bc_bow	2.496529711535e-01	6.526029934237e+01	3.706284495741e+01
96.39               	bc_deck	7.057079831281e-01	1.649336675841e+01	6.305136751584e+00
96.39               	bc_duct	9.060465274533e-01	1.555852111911e+02	2.696880420847e+01
96.39               	bc_headbox	1.042759032254e+00	1.281250859806e+02	1.582536391097e+01
96.39               	bc_hull	1.138671275426e-01	5.277275440120e+01	2.328585525386e+01
96.39               	bc_hull_coarse	1.539960192860e+00	9.937379138775e+00	2.997880898527e+00
96.39               	bc_rudder	2.734952626228e-01	1.751944654789e+02	2.447012420469e+01
96.39               	bc_shaft	1.714430580859e+00	7.753933208536e+01	1.497026716527e+01
96.39               	bc_skeg	4.994571464778e+00	8.807333847884e+01	3.621153164497e+01
96.39               	bc_transom	9.074471003151e-01	8.655802090442e+01	1.089837497283e+01
96.39               	bc_wake	3.823382804369e-01	1.347956156172e+02	2.616044704710e+01
97.92               	YMAX	3.469540592172e-01	1.725377081933e+03	2.388586414227e+02
97.92               	ZMIN	3.157932574351e-01	1.406538781868e+02	1.948235525778e+01
97.92               	bc_aft	1.309421065155e-01	2.023458143444e+02	2.621592144670e+01
97.92               	bc_bow	1.823128217407e-01	6.543768182395e+01	3.704334923845e+01
97.92               	bc_deck	7.059239335155e-01	1.648657025632e+01	6.290130598029e+00
97.92               	bc_duct	1.309990160755e+00	1.552404749784e+02	2.594398405315e+01
97.92               	bc_headbox	1.085111481473e+00	5.916223257352e+01	1.360985263092e+01
97.92               	bc_hull	1.047158071245e-01	5.279654331177e+01	2.328317342386e+01
97.92               	bc_hull_coarse	1.670878017955e+00	9.940393551815e+00	3.006705056296e+00
97.92               	bc_rudder	5.780153625443e-01	1.514399445126e+02	2.733427110030e+01
97.92               	bc_shaft	1.877580078470e+00	6.772648543112e+01	1.507142332600e+01
97.92               	bc_skeg	6.351794347137e+00	6.142777734389e+01	2.624980368690e+01
97.92               	bc_transom	7.031766486541e-01	7.688817073171e+01	7.981619309022e+00
97.92               	bc_wake	4.656315027089e-01	1.347201035773e+02	2.592929872278e+01
99.45               	YMAX	3.464385020184e-01	1.712660544800e+03	2.384256779615e+02
99.45               	ZMIN	2.992054266770e-01	1.590501269395e+02	1.963196110341e+01
99.45               	bc_aft	2.804027627895e-01	2.160023722487e+02	2.603159510650e+01
99.45               	bc_bow	1.936117110264e-01	6.515901505261e+01	3.705394742606e+01
99.45               	bc_deck	7.086696925782e-01	1.645329867920e+01	6.266042875534e+00
99.45               	bc_duct	1.323236344169e+00	1.710994433222e+02	2.766506345510e+01
99.45               	bc_headbox	1.051545003782e+00	8.863579340201e+01	1.903734001322e+01
99.45               	bc_hull	1.016259865554e-01	5.306411492868e+01	2.326770697319e+01
99.45               	bc_hull_coarse	1.562187356908e+00	9.922800007610e+00	2.996937974114e+00
99.45               	bc_rudder	6.161810488131e-01	1.449902353113e+02	2.822348991515e+01
99.45               	bc_shaft	1.326233948741e+00	7.751087503719e+01	1.536932795510e+01
99.45               	bc_skeg	5.466960026193e+00	6.320069402639e+01	2.523829344943e+01
99.45               	bc_transom	4.981167986879e-01	9.900453698233e+01	1.026527568472e+01
99.45               	bc_wake	5.157959377569e-01	1.375510117946e+02	2.566922337467e+01
100.98              	YMAX	3.463061313785e-01	1.701533967250e+03	2.379287605317e+02
100.98              	ZMIN	2.798782201335e-01	1.510907601552e+02	1.923568144467e+01
100.98              	bc_aft	3.012045143718e-01	2.063176581178e+02	2.583288679896e+01
100.98              	bc_bow	2.278406693139e-01	6.529003911231e+01	3.701367555216e+01
100.98              	bc_deck	6.910998459039e-01	1.642303669275e+01	6.260943492232e+00
100.98              	bc_duct	7.684689529362e-01	1.402494932945e+02	2.828600533691e+01
100.98              	bc_headbox	8.033372335428e-01	8.018171457971e+01	1.796823909492e+01
100.98              	bc_hull	1.110412503068e-01	5.266935477914e+01	2.323533188190e+01
100.98              	bc_hull_coarse	1.638410927579e+00	9.910457777904e+00	2.995390462566e+00
100.98              	bc_rudder	3.723337823192e-01	1.456989792104e+02	2.837228578392e+01
100.98              	bc_shaft	1.343926403937e+00	5.824928414364e+01	1.471293629913e+01
100.98              	bc_skeg	2.854761064932e+00	6.463823195764e+01	2.732216444050e+01
100.98              	bc_transom	8.807806543117e-01	8.572398904236e+01	8.767660958967e+00
100.98              	bc_wake	6.177817655081e-01	1.332834203293e+02	2.558504428389e+01
102.51              	YMAX	3.461804698882e-01	1.693113296018e+03	2.374569762740e+02
102.51              	ZMIN	2.794030038675e-01	1.658176326573e+02	1.944255977220e+01
102.51              	bc_aft	1.671831189718e-01	2.305372303979e+02	2.585418225094e+01
102.51              	bc_bow	2.252950029932e-01	6.498079072074e+01	3.694376795376e+01
102.51              	bc_deck	6.955394882014e-01	1.636086915508e+01	6.251074639504e+00
102.51              	bc_duct	1.735268932281e+00	1.485716731371e+02	2.804630447678e+01
102.51              	bc_headbox	2.410653725984e+00	1.300795038119e+02	2.005508215068e+01
102.51              	bc_hull	1.202566037165e-01	5.260142066419e+01	2.319683943161e+01
102.51              	bc_hull_coarse	1.518611228025e+00	9.904835596455e+00	2.980871797974e+00
102.51              	bc_rudder	6.670407544728e-01	1.326798253651e+02	2.786843182506e+01
102.51              	bc_shaft	7.935224138367e-01	5.781917504430e+01	1.565098941757e+01
102.51              	bc_skeg	8.641997712926e-01	7.482221844605e+01	2.662698040291e+01
102.51              	bc_transom	1.083770486225e+00	8.971071887665e+01	1.210567862793e+01
102.51              	bc_wake	9.285098256109e-01	1.306203900729e+02	2.584763652505e+01
104.04              	YMAX	3.460322142470e-01	1.684597500253e+03	2.368743481404e+02
104.04              	ZMIN	2.887615041142e-01	1.327236902837e+02	1.919780072063e+01
104.04              	bc_aft	2.595490286017e-01	2.031539495999e+02	2.620834923371e+01
104.04              	bc_bow	9.082684001327e-02	6.502135606490e+01	3.689389005191e+01
104.04              	bc_deck	6.943407323862e-01	1.631235356025e+01	6.243498187232e+00
104.04              	bc_duct	1.143888588879e+00	1.321156734490e+02	2.707531106621e+01
104.04              	bc_headbox	7.281693265894e-01	1.103431858407e+02	2.029724549402e+01
104.04              	bc_hull	1.117118378955e-01	5.248889797468e+01	2.317612727406e+01
104.04              	bc_hull_coarse	1.610103977948e+00	9.884422324501e+00	2.992802971941e+00
104.04              	bc_rudder	7.854199492372e-01	1.650413814911e+02	3.022602983827e+01
104.04              	bc_shaft	1.494145894127e+00	5.925597283823e+01	1.525537166292e+01
104.04              	bc_skeg	3.768095532225e+00	7.044133169250e+01	3.235926134384e+01
104.04              	bc_transom	8.945909076499e-01	9.806392973497e+01	1.011738369272e+01
104.04              	bc_wake	7.925310339719e-01	1.328509085771e+02	2.585106056808e+01
105.57              	YMAX	3.457737483618e-01	1.670943081684e+03	2.362466859695e+02
105.57              	ZMIN	2.961867905603e-01	1.645458560262e+02	1.910705579654e+01
105.57              	bc_aft	3.247591529029e-01	2.272351256500e+02	2.569293486798e+01
105.57              	bc_bow	1.618397651435e-01	6.466758100371e+01	3.682525029598e+01
105.57              	bc_deck	6.838138219410e-01	1.626145798225e+01	6.209151151264e+00
105.57              	bc_duct	1.219697800656e+00	1.839587469780e+02	2.742779573831e+01
105.57              	bc_headbox	1.243998242047e+00	9.580468483509e+01	1.840336846302e+01
105.57              	bc_hull	1.167693754095e-01	5.214709561501e+01	2.317218385114e+01
105.57              	bc_hull_coarse	1.538196358987e+00	9.833846910598e+00	2.980762759707e+00
105.57              	bc_rudder	5.533873433437e-01	1.902165627610e+02	2.979889478978e+01
105.57              	bc_shaft	9.083299002468e-01	6.164036511066e+01	1.606839149322e+01
105.57              	bc_skeg	9.954502088680e-01	8.225605609811e+01	3.230999444092e+01
105.57              	bc_transom	5.755207211810e-01	1.083999109256e+02	1.217342096856e+01
105.57              	bc_wake	3.103324316129e-01	1.358622246561e+02	2.580216746517e+01
