# y+ ()             
# Time              	patch               	min                 	max                 	average             
37.8                	bc_transom	3.480139404345e+00	1.012706280966e+03	3.490910642995e+01
38.25               	ZMIN	3.549142109885e+03	5.444866186719e+03	4.540970715345e+03
38.25               	bc_deck	3.501600076959e+00	4.710112592761e+01	1.353507400523e+01
38.25               	bc_hull	4.427849259160e-01	8.257225695843e+02	4.646606195056e+02
38.25               	bc_transom	2.165323171929e+00	1.013450274545e+03	3.467489346006e+01
38.7                	ZMIN	3.549088915601e+03	5.444866185977e+03	4.541017424098e+03
38.7                	bc_deck	3.536646657609e+00	4.723124654632e+01	1.354407326441e+01
38.7                	bc_hull	4.470524765656e-01	8.257586554091e+02	4.647668569423e+02
38.7                	bc_transom	3.046585455810e+00	1.016243142098e+03	3.516328554695e+01
39.15               	ZMIN	3.549037605020e+03	5.444866185295e+03	4.541066525985e+03
39.15               	bc_deck	3.490462430294e+00	4.714713358989e+01	1.351175618079e+01
39.15               	bc_hull	4.467667878319e-01	8.257875972370e+02	4.647215734539e+02
39.15               	bc_transom	3.339332460647e+00	1.011671751892e+03	3.530423400643e+01
39.6                	ZMIN	3.548987681531e+03	5.444866184673e+03	4.541117676923e+03
39.6                	bc_deck	3.462416669174e+00	4.722204772612e+01	1.351442271786e+01
39.6                	bc_hull	4.401561066420e-01	8.258208342247e+02	4.647432534002e+02
39.6                	bc_transom	3.401262922812e+00	1.007530785453e+03	3.490845537769e+01
40.05               	ZMIN	3.548938723774e+03	5.444866184119e+03	4.541170538123e+03
40.05               	bc_deck	3.504481875698e+00	4.689133385418e+01	1.348884381787e+01
40.05               	bc_hull	4.352144721194e-01	8.258552925461e+02	4.647775817196e+02
40.05               	bc_transom	2.322286959036e+00	1.009400865676e+03	3.529513011636e+01
40.5                	ZMIN	3.548892296750e+03	5.444866183632e+03	4.541224893271e+03
40.5                	bc_deck	3.510308770364e+00	4.742719225164e+01	1.351264301394e+01
40.5                	bc_hull	4.435892942612e-01	8.258959030150e+02	4.647272581815e+02
40.5                	bc_transom	3.143504357540e+00	1.013056739785e+03	3.517843224324e+01
40.95               	ZMIN	3.548851924394e+03	5.444866183210e+03	4.541280257815e+03
40.95               	bc_deck	3.522642880510e+00	4.751489763601e+01	1.351724819540e+01
40.95               	bc_hull	4.413656831873e-01	8.259205995723e+02	4.648185755064e+02
40.95               	bc_transom	1.570763513336e+00	1.010370578430e+03	3.515534841042e+01
41.4                	ZMIN	3.548818941538e+03	5.444866182867e+03	4.541336279671e+03
41.4                	bc_deck	3.514872385891e+00	4.736478573088e+01	1.348854981666e+01
41.4                	bc_hull	4.375266461375e-01	8.259350045559e+02	4.648638374871e+02
41.4                	bc_transom	2.424624625431e+00	1.011387330382e+03	3.499144769804e+01
41.85               	ZMIN	3.548790914226e+03	5.444866182596e+03	4.541392689693e+03
41.85               	bc_deck	3.509121746693e+00	4.745249937115e+01	1.349694443240e+01
41.85               	bc_hull	4.369796755881e-01	8.259449082088e+02	4.648702121188e+02
41.85               	bc_transom	2.019755968376e+00	1.011923282672e+03	3.463925499079e+01
42.3                	ZMIN	3.548765118789e+03	5.444866182398e+03	4.541449210917e+03
42.3                	bc_deck	3.563214633802e+00	4.722288232519e+01	1.349981194878e+01
42.3                	bc_hull	4.412058569097e-01	8.259656225890e+02	4.649899320996e+02
42.3                	bc_transom	3.839116819633e+00	1.013153443174e+03	3.509865066811e+01
42.75               	ZMIN	3.548740434231e+03	5.444866182275e+03	4.541505546890e+03
42.75               	bc_deck	3.562135099661e+00	4.764500908670e+01	1.349397588800e+01
42.75               	bc_hull	4.386222877117e-01	8.259573849776e+02	4.649923918002e+02
42.75               	bc_transom	3.023936414498e+00	1.011846446435e+03	3.525153724415e+01
43.2                	ZMIN	3.548717010567e+03	5.444866182223e+03	4.541561414482e+03
43.2                	bc_deck	3.581165688640e+00	4.737663567209e+01	1.347645051543e+01
43.2                	bc_hull	4.351995109384e-01	8.259727266695e+02	4.649596822766e+02
43.2                	bc_transom	1.654408580917e+00	1.014831864057e+03	3.490572495441e+01
43.65               	ZMIN	3.548696192197e+03	5.444866182250e+03	4.541616510505e+03
43.65               	bc_deck	3.619654303060e+00	4.735758072362e+01	1.348873897112e+01
43.65               	bc_hull	4.368045000689e-01	8.259737571686e+02	4.648710924316e+02
43.65               	bc_transom	2.528847499533e+00	1.014790392763e+03	3.516988835549e+01
44.1                	ZMIN	3.548680789639e+03	5.444866182348e+03	4.541670490678e+03
44.1                	bc_deck	3.533540097504e+00	4.717230471090e+01	1.347765651171e+01
44.1                	bc_hull	4.327647454130e-01	8.259712713156e+02	4.649501076834e+02
44.1                	bc_transom	1.805785847046e+00	1.014828518390e+03	3.499327283588e+01
44.55               	ZMIN	3.548673049918e+03	5.444866182522e+03	4.541723089035e+03
44.55               	bc_deck	3.632599596122e+00	4.705589755888e+01	1.347454759840e+01
44.55               	bc_hull	4.408623407032e-01	8.259462194385e+02	4.649753587988e+02
44.55               	bc_transom	3.856545342715e+00	1.011846580292e+03	3.508018508793e+01
45                  	ZMIN	3.548671611223e+03	5.444866182763e+03	4.541774087020e+03
45                  	bc_deck	3.502690700212e+00	4.745695587926e+01	1.349505550561e+01
45                  	bc_hull	4.418618917551e-01	8.259386198094e+02	4.649195987439e+02
45                  	bc_transom	3.000272041307e+00	1.010855200460e+03	3.509629820566e+01
45.45               	ZMIN	3.548672482384e+03	5.444866183075e+03	4.541823178155e+03
45.45               	bc_deck	3.526155556428e+00	4.736603323429e+01	1.350604208149e+01
45.45               	bc_hull	4.379414537713e-01	8.259058796130e+02	4.649521892111e+02
45.45               	bc_transom	2.587988349504e+00	1.013539090813e+03	3.484956054630e+01
45.9                	ZMIN	3.548673098643e+03	5.444866183452e+03	4.541869984280e+03
45.9                	bc_deck	3.616288315252e+00	4.723869367634e+01	1.349800917545e+01
45.9                	bc_hull	4.338828299201e-01	8.258789692176e+02	4.650196409158e+02
45.9                	bc_transom	1.710932714391e+00	1.008911472810e+03	3.515004192860e+01
46.35               	ZMIN	3.548674307522e+03	5.444866183895e+03	4.541914105780e+03
46.35               	bc_deck	3.559396742821e+00	4.706259052305e+01	1.351420953694e+01
46.35               	bc_hull	4.360752699427e-01	8.258437815491e+02	4.650009315582e+02
46.35               	bc_transom	1.845498582118e+00	1.015013651552e+03	3.535628915306e+01
46.8                	ZMIN	3.548678424646e+03	5.444866184400e+03	4.541955116977e+03
46.8                	bc_deck	3.491620046098e+00	4.720081317727e+01	1.352246641967e+01
46.8                	bc_hull	4.459407427524e-01	8.258103743431e+02	4.649540971012e+02
46.8                	bc_transom	3.147675118088e+00	1.011912170345e+03	3.499180464732e+01
47.25               	ZMIN	3.548687264560e+03	5.444866184960e+03	4.541992659547e+03
47.25               	bc_deck	3.553551676115e+00	4.707436256306e+01	1.352889419258e+01
47.25               	bc_hull	4.338239365173e-01	8.257644316085e+02	4.650302484714e+02
47.25               	bc_transom	2.960890478607e+00	1.012286412609e+03	3.507657698194e+01
47.7                	ZMIN	3.548701554687e+03	5.444866185573e+03	4.542026405268e+03
47.7                	bc_deck	3.508560263145e+00	4.718636475759e+01	1.351927041028e+01
47.7                	bc_hull	4.387628257697e-01	8.257351625330e+02	4.650268785921e+02
47.7                	bc_transom	1.926828172642e+00	1.010297789729e+03	3.498933962285e+01
48.15               	ZMIN	3.548721036724e+03	5.444866186238e+03	4.542056010932e+03
48.15               	bc_deck	3.496339463639e+00	4.733366930376e+01	1.353404588719e+01
48.15               	bc_hull	4.417096088548e-01	8.256909431246e+02	4.649211048178e+02
48.15               	bc_transom	3.324652723698e+00	1.012634524627e+03	3.534571791758e+01
48.6                	ZMIN	3.548745185160e+03	5.444866186947e+03	4.542081198446e+03
48.6                	bc_deck	3.532219245956e+00	4.724501953108e+01	1.354371450741e+01
48.6                	bc_hull	4.358910389025e-01	8.256370273469e+02	4.650140516793e+02
48.6                	bc_transom	2.420585619840e+00	1.011017207000e+03	3.522986658359e+01
49.05               	ZMIN	3.548773287102e+03	5.444866187696e+03	4.542101746181e+03
49.05               	bc_deck	3.533793936795e+00	4.712366600424e+01	1.354195326885e+01
49.05               	bc_hull	4.458967886699e-01	8.255825222142e+02	4.649178671690e+02
49.05               	bc_transom	3.065432150923e+00	1.014265769663e+03	3.494963854037e+01
49.5                	ZMIN	3.548804657759e+03	5.444866188483e+03	4.542117504762e+03
49.5                	bc_deck	3.548944584826e+00	4.715230981599e+01	1.353556600823e+01
49.5                	bc_hull	4.419439096891e-01	8.255281172824e+02	4.649942639412e+02
49.5                	bc_transom	2.289057025581e+00	1.013651625787e+03	3.486245821308e+01
49.95               	ZMIN	3.548838611619e+03	5.444866189302e+03	4.542128428649e+03
49.95               	bc_deck	3.470894755907e+00	4.732627338104e+01	1.353911177857e+01
49.95               	bc_hull	4.397665082244e-01	8.254609966926e+02	4.650116706643e+02
49.95               	bc_transom	1.254499499163e+00	1.014659377786e+03	3.531493498748e+01
50.4                	ZMIN	3.548874357866e+03	5.444866190151e+03	4.542134514784e+03
50.4                	bc_deck	3.520289115181e+00	4.743296507405e+01	1.354605233317e+01
50.4                	bc_hull	4.478590357876e-01	8.254268400971e+02	4.649513312504e+02
50.4                	bc_transom	3.012501113474e+00	1.012610833216e+03	3.514497384654e+01
50.85               	ZMIN	3.548911115077e+03	5.444866191020e+03	4.542135728408e+03
50.85               	bc_deck	3.507971425203e+00	4.756894592455e+01	1.354918520701e+01
50.85               	bc_hull	4.428239808706e-01	8.253682570644e+02	4.649649215572e+02
50.85               	bc_transom	2.431858940725e+00	1.012542866251e+03	3.494205061090e+01
51.3                	ZMIN	3.548948392975e+03	5.444866191912e+03	4.542132105757e+03
51.3                	bc_deck	3.496267725020e+00	4.754414573418e+01	1.352052844748e+01
51.3                	bc_hull	4.427157876606e-01	8.253345012251e+02	4.649978504675e+02
51.3                	bc_transom	1.620257841802e+00	1.014649210889e+03	3.503918471108e+01
51.75               	ZMIN	3.548985912117e+03	5.444866192816e+03	4.542123798856e+03
51.75               	bc_deck	3.509097119436e+00	4.755813955369e+01	1.351076684557e+01
51.75               	bc_hull	4.415365670804e-01	8.252650790812e+02	4.649548151439e+02
51.75               	bc_transom	4.228651476152e+00	1.014517942768e+03	3.523264710996e+01
52.2                	ZMIN	3.549023587445e+03	5.444866193724e+03	4.542110996610e+03
52.2                	bc_deck	3.531781004331e+00	4.738205818305e+01	1.351378409055e+01
52.2                	bc_hull	4.369261677598e-01	8.252157662105e+02	4.649442153097e+02
52.2                	bc_transom	2.842015454852e+00	1.010481030382e+03	3.478861818327e+01
52.65               	ZMIN	3.549060742641e+03	5.444866194635e+03	4.542093955717e+03
52.65               	bc_deck	3.529402131353e+00	4.768557692791e+01	1.352792005565e+01
52.65               	bc_hull	4.370722043404e-01	8.251654292313e+02	4.649661438428e+02
52.65               	bc_transom	2.088396229481e+00	1.010347463373e+03	3.474103601449e+01
53.1                	ZMIN	3.549095447147e+03	5.444866195543e+03	4.542072974152e+03
53.1                	bc_deck	3.532087804338e+00	4.754367000909e+01	1.353318304908e+01
53.1                	bc_hull	4.347273629850e-01	8.250939283853e+02	4.649296996158e+02
53.1                	bc_transom	2.086708709688e+00	1.016717842224e+03	3.505702961970e+01
53.55               	ZMIN	3.549126208238e+03	5.444866196441e+03	4.542048339050e+03
53.55               	bc_deck	3.543241721982e+00	4.756828133165e+01	1.352312019149e+01
53.55               	bc_hull	4.444416349067e-01	8.250117545643e+02	4.648270576200e+02
53.55               	bc_transom	4.183029148066e+00	1.009970974770e+03	3.531465343152e+01
54                  	ZMIN	3.549154421283e+03	5.444866197331e+03	4.542020323582e+03
54                  	bc_deck	3.545962122842e+00	4.759150488987e+01	1.353546316377e+01
54                  	bc_hull	4.315538045149e-01	8.249525191547e+02	4.648326537174e+02
54                  	bc_transom	2.153422012317e+00	1.014253374193e+03	3.515452019203e+01
54.45               	ZMIN	3.549182914762e+03	5.444866198206e+03	4.541989166620e+03
54.45               	bc_deck	3.541998901505e+00	4.755132813276e+01	1.352802782276e+01
54.45               	bc_hull	4.485976772859e-01	8.248868842319e+02	4.649034922273e+02
54.45               	bc_transom	2.557121832999e+00	1.011029127905e+03	3.486667502533e+01
54.9                	ZMIN	3.549213043962e+03	5.444866199055e+03	4.541955090430e+03
54.9                	bc_deck	3.540943419743e+00	4.762030152622e+01	1.353028432039e+01
54.9                	bc_hull	4.402671205396e-01	8.248263337626e+02	4.647535535545e+02
54.9                	bc_transom	2.005172182822e+00	1.010779907482e+03	3.509548076833e+01
55.35               	ZMIN	3.549244434712e+03	5.444866199886e+03	4.541918343443e+03
55.35               	bc_deck	3.539326860408e+00	4.765860620210e+01	1.354362336948e+01
55.35               	bc_hull	4.390805291219e-01	8.247604064346e+02	4.648269054438e+02
55.35               	bc_transom	2.897916371759e+00	1.011003117378e+03	3.486970329589e+01
55.8                	ZMIN	3.549275920300e+03	5.444866200685e+03	4.541879181063e+03
55.8                	bc_deck	3.507139240469e+00	4.744795503303e+01	1.354979522202e+01
55.8                	bc_hull	4.484291362055e-01	8.247053028306e+02	4.647886738408e+02
55.8                	bc_transom	2.095649490165e+00	1.009142698210e+03	3.459548566532e+01
56.25               	ZMIN	3.549306330293e+03	5.444866201453e+03	4.541837840226e+03
56.25               	bc_deck	3.536144423663e+00	4.746276170691e+01	1.355113624229e+01
56.25               	bc_hull	4.357932131947e-01	8.246587459527e+02	4.646553365804e+02
56.25               	bc_transom	1.919729378873e+00	1.013068540851e+03	3.502768011527e+01
56.7                	ZMIN	3.549334477939e+03	5.444866202184e+03	4.541794593426e+03
56.7                	bc_deck	3.549216677594e+00	4.751570660563e+01	1.355978917831e+01
56.7                	bc_hull	4.536158354538e-01	8.246096649400e+02	4.646684590031e+02
56.7                	bc_transom	3.354691609179e+00	1.014888054335e+03	3.528820808181e+01
57.15               	ZMIN	3.549358704449e+03	5.444866202867e+03	4.541749720690e+03
57.15               	bc_deck	3.525748956086e+00	4.755251092308e+01	1.356987029306e+01
57.15               	bc_hull	4.386350962239e-01	8.245580859273e+02	4.646520535704e+02
57.15               	bc_transom	3.094080761436e+00	1.008780453000e+03	3.491338651882e+01
57.6                	ZMIN	3.549378154275e+03	5.444866203507e+03	4.541703480440e+03
57.6                	bc_deck	3.527036256672e+00	4.757751669670e+01	1.356330294694e+01
57.6                	bc_hull	4.453885556380e-01	8.245269874995e+02	4.646023712307e+02
57.6                	bc_transom	1.973877389998e+00	1.011143994055e+03	3.479481565711e+01
58.05               	ZMIN	3.549393539015e+03	5.444866204115e+03	4.541656176031e+03
58.05               	bc_deck	3.529118268555e+00	4.763571910106e+01	1.354831078020e+01
58.05               	bc_hull	4.455417684503e-01	8.245129832610e+02	4.645926693783e+02
58.05               	bc_transom	1.481294493495e+00	1.011005096693e+03	3.515565030693e+01
58.5                	ZMIN	3.549406046120e+03	5.444866204660e+03	4.541608078461e+03
58.5                	bc_deck	3.529981261589e+00	4.753805475187e+01	1.354682423240e+01
58.5                	bc_hull	4.409285347542e-01	8.244797800860e+02	4.646203947833e+02
58.5                	bc_transom	3.781663059645e+00	1.012287286489e+03	3.526446588770e+01
58.95               	ZMIN	3.549416356856e+03	5.444866205158e+03	4.541559435028e+03
58.95               	bc_deck	3.549959677302e+00	4.748003554569e+01	1.356060386463e+01
58.95               	bc_hull	4.405673514035e-01	8.244481008101e+02	4.645717783143e+02
58.95               	bc_transom	2.995509495329e+00	1.012842670254e+03	3.484084524269e+01
59.4                	ZMIN	3.549424506673e+03	5.444866205614e+03	4.541510573258e+03
59.4                	bc_deck	3.552836583597e+00	4.762358487419e+01	1.356549972065e+01
59.4                	bc_hull	4.375686184032e-01	8.244210538964e+02	4.645741163427e+02
59.4                	bc_transom	1.652472366734e+00	1.015731079346e+03	3.511368414898e+01
59.85               	ZMIN	3.549430574627e+03	5.444866206016e+03	4.541461834071e+03
59.85               	bc_deck	3.524512746840e+00	4.747975217421e+01	1.356102349976e+01
59.85               	bc_hull	4.398465856924e-01	8.244017903269e+02	4.646572680981e+02
59.85               	bc_transom	1.727144605713e+00	1.011545736455e+03	3.512433707081e+01
60.3                	ZMIN	3.549435080320e+03	5.444866206367e+03	4.541413516165e+03
60.3                	bc_deck	3.555641136162e+00	4.763113833140e+01	1.354627623236e+01
60.3                	bc_hull	4.397507393837e-01	8.243811531370e+02	4.645528656651e+02
60.3                	bc_transom	3.412609569958e+00	1.010944783006e+03	3.532003809558e+01
60.75               	ZMIN	3.549438517239e+03	5.444866206648e+03	4.541365842518e+03
60.75               	bc_deck	3.537784504601e+00	4.758455754452e+01	1.355305809177e+01
60.75               	bc_hull	4.335662772063e-01	8.243629913143e+02	4.645541679342e+02
60.75               	bc_transom	3.499916731621e+00	1.011586054302e+03	3.531271223373e+01
61.2                	ZMIN	3.549440979479e+03	5.444866206890e+03	4.541319022615e+03
61.2                	bc_deck	3.541630490277e+00	4.764682138774e+01	1.354951344375e+01
61.2                	bc_hull	4.450426095054e-01	8.243685577289e+02	4.645197841809e+02
61.2                	bc_transom	2.089303433593e+00	1.011623717709e+03	3.516259718704e+01
61.65               	ZMIN	3.549442021600e+03	5.444866207066e+03	4.541273277065e+03
61.65               	bc_deck	3.516285862874e+00	4.764198314103e+01	1.356381564306e+01
61.65               	bc_hull	4.495230243384e-01	8.243476549883e+02	4.644410155721e+02
61.65               	bc_transom	1.690600385373e+00	1.012419740469e+03	3.470955184646e+01
62.1                	ZMIN	3.549440977036e+03	5.444866207190e+03	4.541228857055e+03
62.1                	bc_deck	3.549085602619e+00	4.746110976208e+01	1.356710951449e+01
62.1                	bc_hull	4.442254183241e-01	8.243520826121e+02	4.645644716114e+02
62.1                	bc_transom	1.889356437276e+00	1.010001112939e+03	3.489595239499e+01
62.55               	ZMIN	3.549437380157e+03	5.444866207264e+03	4.541185961126e+03
62.55               	bc_deck	3.533070281136e+00	4.754684560812e+01	1.356174173980e+01
62.55               	bc_hull	4.391043359102e-01	8.243652533843e+02	4.644357389032e+02
62.55               	bc_transom	1.745828691418e+00	1.014022056580e+03	3.524307270305e+01
63                  	ZMIN	3.549431247463e+03	5.444866207273e+03	4.541144776954e+03
63                  	bc_deck	3.526331179194e+00	4.756434237680e+01	1.354809278934e+01
63                  	bc_hull	4.480711924159e-01	8.243605259962e+02	4.643616233917e+02
63                  	bc_transom	2.840693580959e+00	1.012171758410e+03	3.471439335900e+01
63.45               	ZMIN	3.549422976080e+03	5.444866207243e+03	4.541105438483e+03
63.45               	bc_deck	3.540606791392e+00	4.767578575203e+01	1.355031426124e+01
63.45               	bc_hull	4.366517837290e-01	8.243586136810e+02	4.644665012641e+02
63.45               	bc_transom	1.484670140870e+00	1.007252015000e+03	3.508360718258e+01
63.9                	ZMIN	3.549413015354e+03	5.444866207159e+03	4.541068069711e+03
63.9                	bc_deck	3.566429168559e+00	4.757764201024e+01	1.354813187205e+01
63.9                	bc_hull	4.408759226473e-01	8.243714718035e+02	4.644359971689e+02
63.9                	bc_transom	4.041288770173e+00	1.019012813785e+03	3.515099671652e+01
64.35               	ZMIN	3.549401627744e+03	5.444866207022e+03	4.541032850035e+03
64.35               	bc_deck	3.534490762860e+00	4.764532405668e+01	1.354240032172e+01
64.35               	bc_hull	4.427349174487e-01	8.243807845085e+02	4.644940534530e+02
64.35               	bc_transom	3.363457032619e+00	1.009668326861e+03	3.513385058592e+01
64.8                	ZMIN	3.549388961514e+03	5.444866206841e+03	4.540999950434e+03
64.8                	bc_deck	3.540287746506e+00	4.772145286323e+01	1.355130508987e+01
64.8                	bc_hull	4.374536321085e-01	8.244003771741e+02	4.644315329798e+02
64.8                	bc_transom	2.425214855996e+00	1.010396849755e+03	3.509787851996e+01
65.25               	ZMIN	3.549375441172e+03	5.444866206619e+03	4.540969540238e+03
65.25               	bc_deck	3.516034571251e+00	4.758029115339e+01	1.354423954380e+01
65.25               	bc_hull	4.487352541854e-01	8.244373569172e+02	4.644103039885e+02
65.25               	bc_transom	3.267005848521e+00	1.015272849056e+03	3.469922114458e+01
65.7                	ZMIN	3.549361576472e+03	5.444866206352e+03	4.540941733718e+03
65.7                	bc_deck	3.565953484007e+00	4.758637292626e+01	1.354343899160e+01
65.7                	bc_hull	4.343363782902e-01	8.244521981065e+02	4.644316307911e+02
65.7                	bc_transom	1.871534694945e+00	1.014344294265e+03	3.503836770829e+01
66.15               	ZMIN	3.549347465003e+03	5.444866206053e+03	4.540916612299e+03
66.15               	bc_deck	3.524482216883e+00	4.760371719658e+01	1.353853218275e+01
66.15               	bc_hull	4.445535329439e-01	8.244685548442e+02	4.644032760830e+02
66.15               	bc_transom	2.803740045570e+00	1.012667869481e+03	3.506044360239e+01
66.6                	ZMIN	3.549332849155e+03	5.444866205712e+03	4.540894263684e+03
66.6                	bc_deck	3.526302709834e+00	4.759795100706e+01	1.353932893009e+01
66.6                	bc_hull	4.389559863390e-01	8.244999985265e+02	4.643797096418e+02
66.6                	bc_transom	2.787325291382e+00	1.013079885395e+03	3.472400418561e+01
67.05               	ZMIN	3.549317107707e+03	5.444866205345e+03	4.540874738834e+03
67.05               	bc_deck	3.536428277588e+00	4.751562933537e+01	1.353345896477e+01
67.05               	bc_hull	4.355771653486e-01	8.245245102790e+02	4.643550980231e+02
67.05               	bc_transom	2.577439150604e+00	1.013256792583e+03	3.527988583027e+01
67.5                	ZMIN	3.549298588364e+03	5.444866204935e+03	4.540858035938e+03
67.5                	bc_deck	3.516154412935e+00	4.756549356782e+01	1.353582111199e+01
67.5                	bc_hull	4.409434482200e-01	8.245633485257e+02	4.643102385526e+02
67.5                	bc_transom	2.665365136320e+00	1.013386100399e+03	3.525104113213e+01
67.95               	ZMIN	3.549275772553e+03	5.444866204501e+03	4.540844156725e+03
67.95               	bc_deck	3.523954022308e+00	4.752219833841e+01	1.353544655244e+01
67.95               	bc_hull	4.373684751078e-01	8.245929272104e+02	4.643770895140e+02
67.95               	bc_transom	3.191896014167e+00	1.012624730824e+03	3.531750267104e+01
68.4                	ZMIN	3.549248714465e+03	5.444866204053e+03	4.540833107103e+03
68.4                	bc_deck	3.527454778849e+00	4.762106402430e+01	1.353286477546e+01
68.4                	bc_hull	4.394525545190e-01	8.246421313562e+02	4.643647069810e+02
68.4                	bc_transom	3.137173464693e+00	1.011983353301e+03	3.505299197353e+01
68.85               	ZMIN	3.549218484794e+03	5.444866203583e+03	4.540824887451e+03
68.85               	bc_deck	3.582676338004e+00	4.763702153823e+01	1.353533552852e+01
68.85               	bc_hull	4.411606023203e-01	8.246674524526e+02	4.643190297302e+02
68.85               	bc_transom	2.420225981153e+00	1.013840718441e+03	3.482298428715e+01
69.3                	ZMIN	3.549186419986e+03	5.444866203094e+03	4.540819485750e+03
69.3                	bc_deck	3.532906284149e+00	4.740647185190e+01	1.353808928124e+01
69.3                	bc_hull	4.397751592530e-01	8.246902926076e+02	4.643045729461e+02
69.3                	bc_transom	2.113404200919e+00	1.011671798254e+03	3.485160061888e+01
69.75               	ZMIN	3.549153716608e+03	5.444866202593e+03	4.540816848926e+03
69.75               	bc_deck	3.554589161861e+00	4.757328726588e+01	1.353604339818e+01
69.75               	bc_hull	4.429004016157e-01	8.247284675768e+02	4.643691347104e+02
69.75               	bc_transom	2.242739932734e+00	1.014270078954e+03	3.523286110275e+01
70.2                	ZMIN	3.549120839811e+03	5.444866202081e+03	4.540816916896e+03
70.2                	bc_deck	3.496151832806e+00	4.744498236485e+01	1.353968742333e+01
70.2                	bc_hull	4.462275041685e-01	8.247667624949e+02	4.643779915292e+02
70.2                	bc_transom	3.344962242287e+00	1.011510010075e+03	3.492653955563e+01
70.65               	ZMIN	3.549087633325e+03	5.444866201571e+03	4.540819640337e+03
70.65               	bc_deck	3.529114708021e+00	4.729790223898e+01	1.354790222943e+01
70.65               	bc_hull	4.393047533586e-01	8.247950624040e+02	4.643458532984e+02
70.65               	bc_transom	2.026451544889e+00	1.012820132700e+03	3.494346808677e+01
71.1                	ZMIN	3.549053776075e+03	5.444866201054e+03	4.540824936277e+03
71.1                	bc_deck	3.547863719607e+00	4.718016453354e+01	1.355392571685e+01
71.1                	bc_hull	4.421124512258e-01	8.248325710562e+02	4.643669245465e+02
71.1                	bc_transom	1.862775447991e+00	1.014424058064e+03	3.514370708702e+01
71.55               	ZMIN	3.549019203817e+03	5.444866200532e+03	4.540832701991e+03
71.55               	bc_deck	3.513775002377e+00	4.743232694950e+01	1.353730792722e+01
71.55               	bc_hull	4.445289681531e-01	8.248631935546e+02	4.644045080894e+02
71.55               	bc_transom	4.267078394885e+00	1.012817132944e+03	3.536042515656e+01
72                  	ZMIN	3.548984224940e+03	5.444866200027e+03	4.540842824383e+03
72                  	bc_deck	3.512469359079e+00	4.723823803924e+01	1.354590950069e+01
72                  	bc_hull	4.327234004345e-01	8.248969318931e+02	4.644185092812e+02
72                  	bc_transom	2.109562737153e+00	1.009312951815e+03	3.530911028912e+01
72.45               	ZMIN	3.548949058500e+03	5.444866199524e+03	4.540855200218e+03
72.45               	bc_deck	3.546046293805e+00	4.725700208743e+01	1.354323123179e+01
72.45               	bc_hull	4.447494890826e-01	8.249374728493e+02	4.644251651718e+02
72.45               	bc_transom	3.700985960637e+00	1.016254837898e+03	3.510346254024e+01
72.9                	ZMIN	3.548913752223e+03	5.444866199028e+03	4.540869735804e+03
72.9                	bc_deck	3.563536274903e+00	4.729439775474e+01	1.355564076746e+01
72.9                	bc_hull	4.471697958640e-01	8.249636383351e+02	4.644378652630e+02
72.9                	bc_transom	1.479681101639e+00	1.014161835735e+03	3.491084109007e+01
73.35               	ZMIN	3.548878413691e+03	5.444866198551e+03	4.540886359290e+03
73.35               	bc_deck	3.522543274532e+00	4.740727878004e+01	1.355816439868e+01
73.35               	bc_hull	4.419117717006e-01	8.250078712962e+02	4.644051974318e+02
73.35               	bc_transom	1.838124454833e+00	1.011224812314e+03	3.493633354482e+01
73.8                	ZMIN	3.548843269667e+03	5.444866198090e+03	4.540904922953e+03
73.8                	bc_deck	3.506671054015e+00	4.723078395147e+01	1.354128624483e+01
73.8                	bc_hull	4.488830815908e-01	8.250340434728e+02	4.644981322087e+02
73.8                	bc_transom	3.877892861733e+00	1.009208149067e+03	3.506452444929e+01
74.25               	ZMIN	3.548808493712e+03	5.444866197645e+03	4.540925219053e+03
74.25               	bc_deck	3.576248049342e+00	4.745182954907e+01	1.355324398379e+01
74.25               	bc_hull	4.360225445728e-01	8.250695499921e+02	4.644436489183e+02
74.25               	bc_transom	2.804334897015e+00	1.006729924820e+03	3.499422823573e+01
74.7                	ZMIN	3.548774628096e+03	5.444866197230e+03	4.540947083527e+03
74.7                	bc_deck	3.585671090484e+00	4.745990456713e+01	1.354820832542e+01
74.7                	bc_hull	4.409523614933e-01	8.250786610428e+02	4.645086617105e+02
74.7                	bc_transom	1.939594462792e+00	1.016939529852e+03	3.518945495618e+01
75.15               	ZMIN	3.548742627941e+03	5.444866196828e+03	4.540970378091e+03
75.15               	bc_deck	3.497153965527e+00	4.740718475120e+01	1.353216685368e+01
75.15               	bc_hull	4.428689193784e-01	8.251103646433e+02	4.644349589005e+02
75.15               	bc_transom	3.171651439790e+00	1.016667787610e+03	3.535794435050e+01
75.6                	ZMIN	3.548713516121e+03	5.444866196454e+03	4.540994964128e+03
75.6                	bc_deck	3.555742646095e+00	4.726511942638e+01	1.352404875523e+01
75.6                	bc_hull	4.422702642028e-01	8.251448236156e+02	4.644949327135e+02
75.6                	bc_transom	3.104917974225e+00	1.012349312147e+03	3.521573718619e+01
76.05               	ZMIN	3.548688803601e+03	5.444866196109e+03	4.541020697529e+03
76.05               	bc_deck	3.580850681912e+00	4.738571466398e+01	1.353589894705e+01
76.05               	bc_hull	4.353817679606e-01	8.251609403268e+02	4.644850247083e+02
76.05               	bc_transom	2.546608035222e+00	1.015979271931e+03	3.506574645493e+01
